PostDefault	L_PostPreMotor_1	L_AntDefault_1	L_LateralVisual_1	L_PostDefault_1	L_PostDefault_2	L_InfMotor_1	L_VentralAttn_1	L_Cingulate_1	L_MedialVisual_1	L_MedialVisual_2	L_MedialVisual_3	L_PostDefault_3	L_MedialVisual_4	L_SupMotor_1	L_Salience_1	L_Salience_2	L_Cingulate_2	L_Cingulate_3	L_Cingulate_4	L_Salience_3	L_PostDefault_4	L_PostDefault_5	L_SupMotor_2	L_SupMotor_3	L_SupMotor_4	L_AntPrecuneus_1	L_InfPrecuneus_1	L_AntPrecuneus_2	L_InfMotor_2	L_InfMotor_3	L_DorsalAttn_1	L_AntDefault_2	L_AntDefault_3	L_SupMotor_5	L_SupMotor_6	L_AntPreMotor_1	L_AntPreMotor_2	L_AntDefault_4	L_PostPreMotor_2	L_DorsalAttn_2	L_InfMotor_4	L_DorsalAttn_3	L_DorsalAttn_4	L_SupMotor_7	L_InfMotor_5	L_InfMotor_6	L_PostDefault_6	L_VentralAttn_2	L_Auditory_1	L_Auditory_2	L_InfMotor_7	L_PostDefault_7	L_Auditory_3	L_Auditory_4	L_Auditory_5	L_VentralAttn_3	L_VentralAttn_4	L_Auditory_6	L_Auditory_7	L_Auditory_8	L_Auditory_9	L_Auditory_10	L_LatOrbitoFrontal_1	L_Salience_4	L_Insula_1	L_InfFrontoParietal_1	L_InfFrontoParietal_2	L_MedOrbitoFrontal_1	L_Insula_2	L_Salience_5	L_Salience_6	L_LatOrbitoFrontal_2	L_LateralVisual_2	L_PostDefault_8	L_PostDefault_9	L_MedialVisual_5	L_MedialVisual_6	L_SupPrecuneus_1	L_LateralVisual_3	L_PostDefault_10	L_PostDefault_11	L_PostDefault_12	L_LateralVisual_4	L_PostDefault_13	L_LateralVisual_5	L_PostFrontoParietal_1	L_LateralVisual_6	L_LateralVisual_7	L_LateralVisual_8	L_LateralVisual_9	L_LateralVisual_10	L_LateralVisual_11	L_PostDefault_14	L_InfMotor_8	L_InfMotor_9	L_DorsalAttn_5	L_PreCentFrontoParietal_1	L_LatOrbitoFrontal_3	L_Salience_7	L_PreCentFrontoParietal_2	L_Insula_3	L_DorsalAttn_6	L_DorsalAttn_7	L_DorsalAttn_8	L_AntFrontoParietal_1	L_AntDefault_5	L_MedOrbitoFrontal_2	L_LatOrbitoFrontal_4	L_Salience_8	L_AntDefault_6	L_AntDefault_7	L_PostDefault_15	L_PostDefault_16	L_VentralAttn_5	L_MedialVisual_7	L_MedialVisual_8	L_None_1	L_MedialVisual_9	L_LateralVisual_12	L_LateralVisual_13	L_LateralVisual_14	L_LateralVisual_15	L_MedialVisual_10	L_MedialVisual_11	L_MedialVisual_12	L_MedialVisual_13	L_MedialVisual_14	L_MedialVisual_15	L_MedialVisual_16	L_MedialVisual_17	L_None_2	L_MedialVisual_18	L_AntFrontoParietal_2	L_AntDefault_8	L_AntFrontoParietal_3	L_AntDefault_9	L_AntDefault_10	L_AntDefault_11	L_PreCentFrontoParietal_3	L_PreCentFrontoParietal_4	L_Auditory_11	L_VentralAttn_6	L_VentralAttn_7	L_VentralAttn_8	L_PostDefault_17	R_PostDefault_18	R_SupMotor_8	R_InfMotor_10	R_AntDefault_12	R_LateralVisual_16	R_PostDefault_19	R_PostDefault_20	R_InfMotor_11	R_Cingulate_5	R_MedialVisual_19	R_MedialVisual_20	R_MedialVisual_21	R_MedialVisual_22	R_MedialVisual_23	R_MedialVisual_24	R_SupMotor_9	R_Salience_9	R_Salience_10	R_Cingulate_6	R_Cingulate_7	R_Salience_11	R_PostDefault_21	R_SupMotor_10	R_AntPrecuneus_3	R_InfPrecuneus_2	R_AntPrecuneus_4	R_SupMotor_11	R_SupMotor_12	R_AntDefault_13	R_SupMotor_13	R_SupMotor_14	R_AntPreMotor_3	R_SupMotor_15	R_PostPreMotor_3	R_DorsalAttn_9	R_DorsalAttn_10	R_InfMotor_12	R_InfMotor_13	R_PostDefault_22	R_VentralAttn_9	R_Auditory_12	R_Auditory_13	R_PostDefault_23	R_PostDefault_24	R_Auditory_14	R_VentralAttn_10	R_VentralAttn_11	R_Auditory_15	R_VentralAttn_12	R_LatOrbitoFrontal_5	R_Salience_12	R_Insula_4	R_InfFrontoParietal_3	R_MedOrbitoFrontal_3	R_Salience_13	R_Salience_14	R_Salience_15	R_LatOrbitoFrontal_6	R_LateralVisual_17	R_LateralVisual_18	R_PostDefault_25	R_MedialVisual_25	R_MedialVisual_26	R_SupPrecuneus_2	R_PostDefault_26	R_PostDefault_27	R_LateralVisual_19	R_PostFrontoParietal_2	R_LateralVisual_20	R_LateralVisual_21	R_LateralVisual_22	R_PostDefault_28	R_PostDefault_29	R_InfMotor_14	R_InfMotor_15	R_InfMotor_16	R_DorsalAttn_11	R_InfMotor_17	R_DorsalAttn_12	R_PreCentFrontoParietal_5	R_PreCentFrontoParietal_6	R_Insula_5	R_DorsalAttn_13	R_DorsalAttn_14	R_DorsalAttn_15	R_AntFrontoParietal_4	R_AntDefault_14	R_MedOrbitoFrontal_4	R_LatOrbitoFrontal_7	R_AntFrontoParietal_5	R_Salience_16	R_Salience_17	R_AntDefault_15	R_AntDefault_16	R_AntDefault_17	R_PostDefault_30	R_PostDefault_31	R_VentralAttn_13	R_MedialVisual_27	R_MedialVisual_28	R_MedialVisual_29	R_None_3	R_MedialVisual_30	R_LateralVisual_23	R_LateralVisual_24	R_LateralVisual_25	R_LateralVisual_26	R_MedialVisual_31	R_MedialVisual_32	R_MedialVisual_33	R_MedialVisual_34	R_MedialVisual_35	R_MedialVisual_36	R_MedialVisual_37	R_MedialVisual_38	R_MedialVisual_39	R_MedialVisual_40	R_MedialVisual_41	R_MedialVisual_42	R_None_4	R_MedialVisual_43	R_AntDefault_18	R_AntFrontoParietal_6	R_AntDefault_19	R_AntFrontoParietal_7	R_AntDefault_20	R_AntFrontoParietal_8	R_AntDefault_21	R_AntDefault_22	R_AntDefault_23	R_AntFrontoParietal_9	R_AntFrontoParietal_10	R_AntDefault_24	R_AntDefault_25	R_Auditory_16	R_VentralAttn_14	R_VentralAttn_15
3.3046584129333496	3.4334378242492676	3.9299683570861816	5.894750118255615	4.8567705154418945	4.4520134925842285	3.3838894367218018	4.100548267364502	2.740579128265381	2.5641069412231445	3.940152883529663	2.937116861343384	3.4361987113952637	1.8919868469238281	2.9924890995025635	3.2057719230651855	3.5023295879364014	2.4406373500823975	2.506415605545044	2.4441280364990234	2.414463520050049	4.398473739624023	3.153773307800293	3.815192699432373	3.1646223068237305	5.063778877258301	2.4284937381744385	3.015084743499756	2.6156773567199707	4.124000549316406	5.431047439575195	5.94332218170166	3.6243176460266113	4.571451663970947	4.124088764190674	3.906327486038208	3.0411529541015625	3.223158597946167	2.854581117630005	3.6063857078552246	3.797555685043335	8.301608085632324	5.168096542358398	3.40567946434021	5.280661582946777	6.679299354553223	5.142467021942139	7.568358421325684	4.285581588745117	5.714532375335693	6.427886009216309	4.391498565673828	3.8753068447113037	3.4504427909851074	4.621809005737305	2.0931296348571777	5.000624656677246	3.843425989151001	4.196029186248779	5.0626301765441895	3.2394089698791504	3.627652645111084	2.8160316944122314	4.729959964752197	3.7028536796569824	3.1746649742126465	3.3777856826782227	3.0955915451049805	n/a	3.6892945766448975	2.9759535789489746	3.215601921081543	6.051802158355713	5.543085098266602	3.7220242023468018	3.8657572269439697	4.378162384033203	6.34302282333374	6.107452869415283	6.131520748138428	8.25304126739502	4.72352409362793	4.4841132164001465	4.417705059051514	8.022870063781738	8.519120216369629	3.850972890853882	6.777865409851074	5.667978763580322	6.486529350280762	3.9319870471954346	5.58773946762085	4.248252868652344	6.606726169586182	5.9004011154174805	5.715226173400879	4.655441761016846	3.7488276958465576	3.9302306175231934	5.097713470458984	4.174149513244629	5.200033664703369	3.281507968902588	4.645481109619141	4.387124061584473	6.043548583984375	2.8062095642089844	1.8875117301940918	3.0844178199768066	2.144080400466919	2.983833074569702	2.388063669204712	3.0294928550720215	2.487663745880127	1.8729692697525024	1.745518445968628	1.475871205329895	1.8608202934265137	2.3328471183776855	3.1235344409942627	3.7029340267181396	1.431939959526062	1.5360548496246338	12.543941497802734	7.705347537994385	8.078310012817383	4.851025104522705	5.733593940734863	4.055259704589844	5.710367679595947	4.423420429229736	n/a	n/a	4.7219438552856445	5.117931842803955	4.657894611358643	4.5465192794799805	3.8515982627868652	4.912898540496826	6.080493450164795	5.888787269592285	3.8031866550445557	2.1682231426239014	3.0909337997436523	3.166977882385254	2.825763702392578	3.368293285369873	4.6334428787231445	5.131008625030518	4.160581588745117	4.853923797607422	5.3860883712768555	3.770791530609131	2.9456429481506348	2.9046332836151123	2.98425030708313	3.2595794200897217	4.930074691772461	2.684690475463867	2.4539833068847656	3.37351131439209	2.4300448894500732	3.0046072006225586	2.351966381072998	2.7530508041381836	2.894402265548706	3.025040864944458	4.525676250457764	3.398991107940674	2.1231517791748047	2.9643311500549316	2.7527427673339844	3.1772208213806152	3.7017807960510254	3.5610806941986084	3.5682857036590576	3.9295618534088135	3.0245471000671387	3.1463892459869385	2.73126482963562	3.206754446029663	3.9897613525390625	4.816381454467773	4.7286696434021	8.697972297668457	4.810605049133301	5.752464294433594	4.66232967376709	4.192819118499756	3.66084623336792	4.982594013214111	4.562389373779297	5.4608330726623535	3.602015733718872	3.023031711578369	3.165451765060425	3.1364643573760986	2.647427797317505	2.9732277393341064	n/a	2.1792726516723633	3.5485780239105225	3.0111188888549805	4.705954074859619	5.7638773918151855	3.8662872314453125	3.4755067825317383	6.095110893249512	8.308884620666504	5.051476001739502	7.502499103546143	6.5645904541015625	10.789722442626953	5.757357120513916	7.2566022872924805	7.090415000915527	3.9215846061706543	4.095596790313721	3.472688674926758	6.228384971618652	7.138319969177246	4.4928693771362305	4.102799892425537	5.078022003173828	2.833249568939209	4.065176963806152	3.7570271492004395	4.3013410568237305	4.677368640899658	2.688572883605957	2.974944829940796	4.304664134979248	3.247441530227661	1.1068434715270996	2.6878111362457275	3.833134412765503	1.9811763763427734	2.104168176651001	2.954139471054077	2.1072707176208496	1.830584168434143	3.3814213275909424	2.376343250274658	1.824399709701538	1.7499924898147583	1.9811010360717773	2.2194466590881348	1.659417748451233	3.149669647216797	3.3812148571014404	1.687515377998352	2.5872654914855957	2.1059999465942383	2.0102553367614746	8.578189849853516	9.596641540527344	6.441568851470947	7.025082111358643	5.748345375061035	6.768192291259766	3.5532310009002686	7.105676174163818	5.105172157287598	3.514543294906616	1.7767372131347656	n/a	n/a	5.114383697509766	4.199777126312256	2.6928834915161133	3.4591174125671387	3.6289730072021484	4.634866237640381	8.70481014251709	6.02705192565918	3.715216636657715	4.25214147567749	2.61934757232666	3.6953258514404297	4.899256229400635	2.149958848953247	2.6237733364105225	2.4904892444610596
