sub	task	space	den	mean_fd	mean_fd_post_censoring	mean_relative_rms	max_relative_rms	mean_dvars_initial	mean_dvars_final	num_dummy_volumes	num_censored_volumes	num_retained_volumes	fd_dvars_correlation_initial	fd_dvars_correlation_final
11	sadln	fsLR	91k	0.19121768480189033	0.12965305069390679	0.08870070752688172	0.168914	1.128019541018336	0.9726735134254434	1	250	279	0.4670796270420176	0.06345346097782145
