DMN_LABEL_1	Vis_LABEL_2	FP_LABEL_3	Aud_LABEL_4	Tpole_LABEL_5	PMN_LABEL_6	PON_LABEL_7	MTL_LABEL_8	PON_LABEL_9	CO_LABEL_10	Sal_LABEL_11	CO_LABEL_12	SMd_LABEL_13	SMl_LABEL_14	DAN_LABEL_15	DMN_LABEL_16	CO_LABEL_17	DMN_LABEL_18	VAN_LABEL_19	CO_LABEL_20	CO_LABEL_21	Sal_LABEL_22	DAN_LABEL_23	PMN_LABEL_24	DAN_LABEL_25	DMN_LABEL_26	DMN_LABEL_27	DMN_LABEL_28	Vis_LABEL_29	FP_LABEL_30	Aud_LABEL_31	Tpole_LABEL_32	PMN_LABEL_33	PON_LABEL_34	MTL_LABEL_35	CO_LABEL_36	Sal_LABEL_37	CO_LABEL_38	SMd_LABEL_39	SMl_LABEL_40	DAN_LABEL_41	CO_LABEL_42	VAN_LABEL_43	CO_LABEL_44	CO_LABEL_45	Sal_LABEL_46	DAN_LABEL_47	PMN_LABEL_48	DAN_LABEL_49	DMN_LABEL_50	FP_LABEL_51	DMN_LABEL_52	DMN_LABEL_53	PON_LABEL_54	DMN_LABEL_55	Tpole_LABEL_56	Tpole_LABEL_57	Sal_LABEL_58	Sal_LABEL_59	SMd_LABEL_60	DAN_LABEL_61	FP_LABEL_62	DMN_LABEL_63	FP_LABEL_64	FP_LABEL_65	SMd_LABEL_66	SMl_LABEL_67	SMd_LABEL_68	DMN_LABEL_69	DAN_LABEL_70	DMN_LABEL_71	FP_LABEL_72	SMd_LABEL_73	SMl_LABEL_74	MTL_LABEL_75	MTL_LABEL_76	CO_LABEL_77	CO_LABEL_78	Vis_LABEL_79	Vis_LABEL_80
1.9992032051086426	2.9656338691711426	3.2171154022216797	2.251248598098755	1.1558409929275513	1.7405513525009155	2.0387020111083984	n/a	1.553505301475525	1.4336528778076172	1.5014519691467285	1.765505075454712	1.7532602548599243	1.6557018756866455	2.5865554809570312	4.342181205749512	3.853628635406494	2.010417938232422	1.689039707183838	1.2764650583267212	2.2571780681610107	1.9851735830307007	3.6717629432678223	3.402418613433838	2.240190029144287	2.283311605453491	2.1727499961853027	2.1602115631103516	3.164815902709961	3.397477626800537	2.7148537635803223	1.350459098815918	1.842934489250183	1.7601072788238525	n/a	1.951148271560669	1.430263638496399	2.1355366706848145	1.821384310722351	1.6583638191223145	2.766266345977783	2.900480031967163	1.9650747776031494	1.9337273836135864	2.2210421562194824	1.9409587383270264	3.5181875228881836	3.961350440979004	2.90468692779541	2.862741470336914	2.2478151321411133	1.8518970012664795	2.0734410285949707	1.8419067859649658	1.6850780248641968	3.4914605617523193	3.012728452682495	2.879789352416992	2.9062411785125732	2.20723557472229	2.2931621074676514	2.2646515369415283	3.010376214981079	2.4287312030792236	2.5244028568267822	2.451425075531006	2.5022494792938232	2.40331768989563	2.511658191680908	2.5774405002593994	3.279900074005127	2.7681336402893066	2.605173110961914	2.8618297576904297	2.659559965133667	2.6108415126800537	2.451744794845581	2.592247486114502	2.5985095500946045	2.639185667037964
