HIP-head-m-rh	HIP-head-l-rh	HIP-body-rh	HIP-tail-rh	THA-VPm-rh	THA-VPl-rh	THA-VAi-rh	THA-VAs-rh	THA-DAm-rh	THA-DAl-rh	PUT-VA-rh	PUT-DA-rh	PUT-VP-rh	PUT-DP-rh	CAU-VA-rh	CAU-DA-rh	CAU-body-rh	CAU-tail-rh	lAMY-rh	mAMY-rh	THA-DP-rh	NAc-shell-rh	NAc-core-rh	pGP-rh	aGP-rh	HIP-head-m-lh	HIP-head-l-l	HIP-body-l	HIP-tail-lh	THA-VPm-lh	THA-VPl-lh	THA-VAi-lh	THA-VAs-lh	THA-DAm-lh	THA-DAl-lh	PUT-VA-lh	PUT-DA-l	PUT-VP-lh	PUT-DP-lh	CAU-VA-lh	CAU-DA-lh	CAU-body-lh	CAU-tail-lh	lAMY-lh	mAMY-lh	THA-DP-lh	NAc-shell-lh	NAc-core-lh	pGP-lh	aGP-lh
7.269901275634766	4.458086967468262	3.8937489986419678	4.171765327453613	5.7251811027526855	4.331038951873779	4.9965996742248535	4.685616493225098	5.978160858154297	4.163153171539307	4.9422407150268555	4.8530473709106445	4.851266384124756	4.602463722229004	4.894289493560791	3.923226833343506	5.38702917098999	3.95837664604187	12.051746368408203	7.188342571258545	5.09079647064209	6.317315101623535	4.803131580352783	4.018761157989502	5.630411148071289	5.413774490356445	4.81865930557251	4.486893177032471	3.6802961826324463	6.564561367034912	4.547738075256348	5.717792510986328	5.114114761352539	6.03421688079834	4.418684005737305	4.726881980895996	4.494247913360596	4.986357688903809	4.598007678985596	6.025415420532227	4.507911682128906	7.050487995147705	4.5998334884643555	6.675573348999023	5.8903985023498535	4.947765827178955	6.172867298126221	5.146396636962891	4.349057197570801	4.684484958648682
