CEREBELLUM_LEFT	THALAMUS_LEFT	CAUDATE_LEFT	PUTAMEN_LEFT	PALLIDUM_LEFT	BRAIN_STEM	HIPPOCAMPUS_LEFT	AMYGDALA_LEFT	ACCUMBENS_LEFT	DIENCEPHALON_VENTRAL_LEFT	CEREBELLUM_RIGHT	THALAMUS_RIGHT	CAUDATE_RIGHT	PUTAMEN_RIGHT	PALLIDUM_RIGHT	HIPPOCAMPUS_RIGHT	AMYGDALA_RIGHT	ACCUMBENS_RIGHT	DIENCEPHALON_VENTRAL_RIGHT
0.2630399465560913	0.25228843092918396	0.26714521646499634	0.2978278398513794	0.21015706658363342	0.24515928328037262	0.2488306164741516	0.26252761483192444	0.2987429201602936	0.2435622215270996	0.27433326840400696	0.2500292956829071	0.27939319610595703	0.3120887577533722	0.22691361606121063	0.26953768730163574	0.2558259665966034	0.30202293395996094	0.25838083028793335
