Node	CEREBELLUM_LEFT	THALAMUS_LEFT	CAUDATE_LEFT	PUTAMEN_LEFT	PALLIDUM_LEFT	BRAIN_STEM	HIPPOCAMPUS_LEFT	AMYGDALA_LEFT	ACCUMBENS_LEFT	DIENCEPHALON_VENTRAL_LEFT	CEREBELLUM_RIGHT	THALAMUS_RIGHT	CAUDATE_RIGHT	PUTAMEN_RIGHT	PALLIDUM_RIGHT	HIPPOCAMPUS_RIGHT	AMYGDALA_RIGHT	ACCUMBENS_RIGHT	DIENCEPHALON_VENTRAL_RIGHT
CEREBELLUM_LEFT	1.0	-0.13094443082809448	0.059293873608112335	-0.01226129475980997	0.0582113116979599	0.03848115727305412	0.09239005297422409	-0.10245201736688614	-0.1731833666563034	0.09297897666692734	0.6402757167816162	0.18109217286109924	0.20875629782676697	0.23075971007347107	-0.0404786691069603	-0.05327435955405235	-0.28798988461494446	-0.24110285937786102	0.09572390466928482
THALAMUS_LEFT	-0.13094443082809448	1.0	0.2297316938638687	0.1731157898902893	0.38646024465560913	0.5098016858100891	-0.03574878349900246	-0.07632899284362793	-0.18128933012485504	0.27808359265327454	-0.04638424515724182	0.7291718125343323	0.11285474896430969	0.26429179310798645	0.43618783354759216	0.08420766890048981	0.029339194297790527	0.08372944593429565	0.2987031936645508
CAUDATE_LEFT	0.059293873608112335	0.2297316938638687	1.0	0.4926731288433075	0.12760144472122192	-0.14182855188846588	-0.13476859033107758	-0.0872265100479126	-0.005756407510489225	0.021407868713140488	0.3032965064048767	0.15515783429145813	0.6929798722267151	0.4460802376270294	0.15037380158901215	-0.2475883662700653	-0.32565245032310486	0.09522635489702225	-0.0595223531126976
PUTAMEN_LEFT	-0.01226129475980997	0.1731157898902893	0.4926731288433075	1.0	0.39966508746147156	-0.07783421874046326	-0.36573585867881775	-0.1405174881219864	-0.11247960478067398	0.13792680203914642	0.13881666958332062	0.17299598455429077	0.28165048360824585	0.770641565322876	0.19001714885234833	-0.4169328510761261	-0.1990147829055786	-0.3624837100505829	-0.20082038640975952
PALLIDUM_LEFT	0.0582113116979599	0.38646024465560913	0.12760144472122192	0.39966508746147156	1.0	0.10790705680847168	-0.3826000690460205	-0.45474499464035034	-0.0783202275633812	0.19924955070018768	-0.09248866140842438	0.3963403105735779	0.16321131587028503	0.32976940274238586	0.6109786033630371	-0.31958046555519104	-0.20789125561714172	0.06745542585849762	0.32785171270370483
BRAIN_STEM	0.03848115727305412	0.5098016858100891	-0.14182855188846588	-0.07783421874046326	0.10790705680847168	1.0	0.21612870693206787	0.2434697151184082	0.11231683939695358	0.29456841945648193	-0.044458210468292236	0.6005254983901978	0.18777894973754883	0.02347312867641449	0.34882882237434387	0.405489981174469	0.3060680031776428	0.27405908703804016	0.2618733048439026
HIPPOCAMPUS_LEFT	0.09239005297422409	-0.03574878349900246	-0.13476859033107758	-0.36573585867881775	-0.3826000690460205	0.21612870693206787	1.0	0.3108016848564148	0.3014008104801178	0.2982262969017029	0.23327505588531494	-0.09038794785737991	0.05876936763525009	-0.3115657567977905	-0.2592628300189972	0.7425060272216797	0.34957876801490784	0.1638636440038681	0.21186822652816772
AMYGDALA_LEFT	-0.10245201736688614	-0.07632899284362793	-0.0872265100479126	-0.1405174881219864	-0.45474499464035034	0.2434697151184082	0.3108016848564148	1.0	0.34128278493881226	-0.05772695690393448	-0.12846845388412476	-0.196158766746521	-0.012289791367948055	-0.12846451997756958	-0.34295427799224854	0.5112216472625732	0.6151988506317139	0.11179984360933304	-0.12336650490760803
ACCUMBENS_LEFT	-0.1731833666563034	-0.18128933012485504	-0.005756407510489225	-0.11247960478067398	-0.0783202275633812	0.11231683939695358	0.3014008104801178	0.34128278493881226	1.0	0.11157058924436569	-0.012071921490132809	-0.2779356837272644	0.1637682169675827	-0.20079830288887024	-0.2613023817539215	0.3365221917629242	0.5339246392250061	0.5157091617584229	0.2045821249485016
DIENCEPHALON_VENTRAL_LEFT	0.09297897666692734	0.27808359265327454	0.021407868713140488	0.13792680203914642	0.19924955070018768	0.29456841945648193	0.2982262969017029	-0.05772695690393448	0.11157058924436569	1.0	0.025975152850151062	0.22102101147174835	0.16997888684272766	0.022946324199438095	0.0777621641755104	0.20348259806632996	0.08286427706480026	-0.000528194650541991	0.3381235599517822
CEREBELLUM_RIGHT	0.6402757167816162	-0.04638424515724182	0.3032965064048767	0.13881666958332062	-0.09248866140842438	-0.044458210468292236	0.23327505588531494	-0.12846845388412476	-0.012071921490132809	0.025975152850151062	1.0	-0.00830826722085476	0.21599717438220978	0.2117152065038681	-0.10163133591413498	-0.043694451451301575	-0.2824329435825348	-0.024456148967146873	-0.14806777238845825
THALAMUS_RIGHT	0.18109217286109924	0.7291718125343323	0.15515783429145813	0.17299598455429077	0.3963403105735779	0.6005254983901978	-0.09038794785737991	-0.196158766746521	-0.2779356837272644	0.22102101147174835	-0.00830826722085476	1.0	0.19012488424777985	0.3669213354587555	0.5154465436935425	0.1065247654914856	-0.03762660548090935	-0.06330914050340652	0.4446549713611603
