sub	task	space	den	mean_fd	mean_fd_post_censoring	mean_relative_rms	max_relative_rms	mean_dvars_initial	mean_dvars_final	num_dummy_volumes	num_censored_volumes	num_retained_volumes	fd_dvars_correlation_initial	fd_dvars_correlation_final
19	sadsh	fsLR	91k	0.0829330376953904	0.0829330376953904	0.05218042769516728	0.102342	1.1032146930948452	1.0963615489882284	2	0	269	0.27385241284648665	0.05951606549424959
