Node	CEREBELLUM_LEFT	THALAMUS_LEFT	CAUDATE_LEFT	PUTAMEN_LEFT	PALLIDUM_LEFT	BRAIN_STEM	HIPPOCAMPUS_LEFT	AMYGDALA_LEFT	ACCUMBENS_LEFT	DIENCEPHALON_VENTRAL_LEFT	CEREBELLUM_RIGHT	THALAMUS_RIGHT	CAUDATE_RIGHT	PUTAMEN_RIGHT	PALLIDUM_RIGHT	HIPPOCAMPUS_RIGHT	AMYGDALA_RIGHT	ACCUMBENS_RIGHT	DIENCEPHALON_VENTRAL_RIGHT
CEREBELLUM_LEFT	1.0	-0.21835169196128845	0.34336942434310913	-0.016323411837220192	0.007650108076632023	0.17591902613639832	0.06987305730581284	-0.23202502727508545	-0.04449779912829399	-0.04433418810367584	0.3483290672302246	0.010725746862590313	0.13735602796077728	0.1804865002632141	0.18995380401611328	-0.22874486446380615	0.23761282861232758	-0.2849624454975128	0.1481611579656601
THALAMUS_LEFT	-0.21835169196128845	1.0	0.5208057761192322	0.3282470405101776	0.025604913011193275	-0.04631754383444786	0.487272173166275	0.13499191403388977	0.04079049825668335	0.11469471454620361	0.07297195494174957	0.5761555433273315	0.5640343427658081	0.2014317810535431	0.09258496016263962	0.4744555652141571	-0.31218886375427246	-0.15063805878162384	0.04729780927300453
CAUDATE_LEFT	0.34336942434310913	0.5208057761192322	1.0	0.19112832844257355	0.06264155358076096	0.2980770766735077	0.45967522263526917	-0.27074623107910156	0.01868835650384426	0.21371810138225555	0.314942866563797	0.4237719774246216	0.583541750907898	0.08709445595741272	0.17353469133377075	0.19411686062812805	0.19437523186206818	-0.24715490639209747	0.3314535915851593
PUTAMEN_LEFT	-0.016323411837220192	0.3282470405101776	0.19112832844257355	1.0	0.3471447825431824	-0.15385618805885315	0.062341634184122086	0.3700784742832184	0.31231409311294556	0.21397723257541656	-0.2881486117839813	0.2111554592847824	0.5112110376358032	0.5115299224853516	0.08321838825941086	0.28006428480148315	-0.26521971821784973	0.08908259868621826	-0.038899485021829605
PALLIDUM_LEFT	0.007650108076632023	0.025604913011193275	0.06264155358076096	0.3471447825431824	1.0	-0.4185114800930023	0.007208616007119417	-0.13009150326251984	0.08488181978464127	0.22866560518741608	-0.2557651698589325	0.02245556190609932	-0.03351463004946709	0.1740753948688507	-0.06729196012020111	0.004059226717799902	0.044343430548906326	-0.059905871748924255	-0.01600751094520092
BRAIN_STEM	0.17591902613639832	-0.04631754383444786	0.2980770766735077	-0.15385618805885315	-0.4185114800930023	1.0	-0.022598331794142723	-0.1720740795135498	0.1906183660030365	0.4173690974712372	0.11781854927539825	0.17979159951210022	0.18307338654994965	-0.21081387996673584	0.12491178512573242	-0.025745289400219917	0.19550278782844543	0.16554366052150726	0.6935016512870789
HIPPOCAMPUS_LEFT	0.06987305730581284	0.487272173166275	0.45967522263526917	0.062341634184122086	0.007208616007119417	-0.022598331794142723	1.0	-0.028504369780421257	0.1543205827474594	0.14721502363681793	0.12310358881950378	0.745680034160614	0.49723705649375916	0.3151930272579193	0.11154219508171082	0.6246293783187866	0.10002309083938599	-0.10989075154066086	0.16607651114463806
AMYGDALA_LEFT	-0.23202502727508545	0.13499191403388977	-0.27074623107910156	0.3700784742832184	-0.13009150326251984	-0.1720740795135498	-0.028504369780421257	1.0	0.3232106864452362	-0.23517481982707977	-0.11424630135297775	-0.07843587547540665	0.37584757804870605	0.3445166051387787	-0.019826030358672142	0.40586572885513306	-0.3343595862388611	0.15304403007030487	-0.2939940392971039
ACCUMBENS_LEFT	-0.04449779912829399	0.04079049825668335	0.01868835650384426	0.31231409311294556	0.08488181978464127	0.1906183660030365	0.1543205827474594	0.3232106864452362	1.0	0.4294513463973999	-0.3366767168045044	0.18516260385513306	0.3730204701423645	0.0813269317150116	-0.008441249839961529	0.35260337591171265	-0.21472080051898956	0.5045883059501648	0.43751049041748047
DIENCEPHALON_VENTRAL_LEFT	-0.04433418810367584	0.11469471454620361	0.21371810138225555	0.21397723257541656	0.22866560518741608	0.4173690974712372	0.14721502363681793	-0.23517481982707977	0.4294513463973999	1.0	-0.39716529846191406	0.39610555768013	0.11538009345531464	0.01465788297355175	-0.17274604737758636	-0.036577269434928894	-0.31131887435913086	0.2719082832336426	0.6445527076721191
