Node	CEREBELLUM_LEFT	THALAMUS_LEFT	CAUDATE_LEFT	PUTAMEN_LEFT	PALLIDUM_LEFT	BRAIN_STEM	HIPPOCAMPUS_LEFT	AMYGDALA_LEFT	ACCUMBENS_LEFT	DIENCEPHALON_VENTRAL_LEFT	CEREBELLUM_RIGHT	THALAMUS_RIGHT	CAUDATE_RIGHT	PUTAMEN_RIGHT	PALLIDUM_RIGHT	HIPPOCAMPUS_RIGHT	AMYGDALA_RIGHT	ACCUMBENS_RIGHT	DIENCEPHALON_VENTRAL_RIGHT
CEREBELLUM_LEFT	1.0	-0.2566668689250946	-0.1891787201166153	-0.11086564511060715	0.38390570878982544	0.14336535334587097	0.3082616925239563	-0.030407842248678207	-0.035593681037425995	-0.10383601486682892	0.59022057056427	-0.028377166017889977	0.06479611247777939	-0.24176765978336334	-0.0029947208240628242	0.10774804651737213	0.09720204025506973	-0.3696945607662201	0.18928655982017517
THALAMUS_LEFT	-0.2566668689250946	1.0	0.5188185572624207	0.5018801093101501	-0.1633695662021637	0.09260355681180954	-0.40912678837776184	0.26488494873046875	0.6379960775375366	-0.36106687784194946	-0.17198431491851807	0.7088390588760376	0.4590000808238983	0.42857101559638977	0.19880546629428864	0.07835730165243149	0.21207588911056519	0.4867604076862335	-0.08498438447713852
CAUDATE_LEFT	-0.1891787201166153	0.5188185572624207	1.0	0.461342453956604	-0.08650657534599304	-0.06976714730262756	-0.32469305396080017	0.026562850922346115	0.5892525315284729	-0.46128642559051514	-0.07402361929416656	0.31731116771698	0.8172564506530762	0.6060991883277893	0.36880168318748474	0.14513422548770905	-0.14840874075889587	0.5263273119926453	-0.028464753180742264
PUTAMEN_LEFT	-0.11086564511060715	0.5018801093101501	0.461342453956604	1.0	0.057380545884370804	-0.06525510549545288	-0.11832238733768463	0.23547017574310303	0.341448038816452	0.003471487434580922	-0.3333097994327545	0.38417717814445496	0.6862326860427856	0.9139720797538757	0.31419602036476135	0.23167964816093445	0.17877735197544098	0.1415676325559616	0.24107564985752106
PALLIDUM_LEFT	0.38390570878982544	-0.1633695662021637	-0.08650657534599304	0.057380545884370804	1.0	0.14301985502243042	0.0681987851858139	0.15947841107845306	-0.23476384580135345	0.038606349378824234	0.28452643752098083	0.07294929772615433	0.017435966059565544	-0.05503041669726372	0.31071993708610535	0.17787109315395355	-0.12628737092018127	-0.18811795115470886	0.27706119418144226
BRAIN_STEM	0.14336535334587097	0.09260355681180954	-0.06976714730262756	-0.06525510549545288	0.14301985502243042	1.0	0.19142742455005646	0.4265369772911072	0.33241507411003113	0.30374956130981445	0.004397653508931398	0.24775701761245728	0.02817726321518421	-0.19064374268054962	0.1394997388124466	0.30675235390663147	0.38863757252693176	-0.00380608974955976	0.08047893643379211
HIPPOCAMPUS_LEFT	0.3082616925239563	-0.40912678837776184	-0.32469305396080017	-0.11832238733768463	0.0681987851858139	0.19142742455005646	1.0	0.16366919875144958	-0.24789419770240784	0.2238083779811859	-0.06933661550283432	-0.2546052634716034	-0.23924057185649872	-0.0917779728770256	0.18257129192352295	0.6749207973480225	0.1008390486240387	-0.408850759267807	0.08757120370864868
AMYGDALA_LEFT	-0.030407842248678207	0.26488494873046875	0.026562850922346115	0.23547017574310303	0.15947841107845306	0.4265369772911072	0.16366919875144958	1.0	0.24490177631378174	0.26505106687545776	-0.014021084643900394	0.10028329491615295	0.09848641604185104	0.03430618718266487	0.5142126679420471	0.36087724566459656	0.47209492325782776	-0.19282713532447815	0.4820840358734131
ACCUMBENS_LEFT	-0.035593681037425995	0.6379960775375366	0.5892525315284729	0.341448038816452	-0.23476384580135345	0.33241507411003113	-0.24789419770240784	0.24490177631378174	1.0	-0.1569116711616516	0.03342186659574509	0.4886460602283478	0.4938683807849884	0.30533429980278015	0.2368461787700653	0.10434217005968094	0.1990979015827179	0.4203232526779175	-0.20018324255943298
DIENCEPHALON_VENTRAL_LEFT	-0.10383601486682892	-0.36106687784194946	-0.46128642559051514	0.003471487434580922	0.038606349378824234	0.30374956130981445	0.2238083779811859	0.26505106687545776	-0.1569116711616516	1.0	-0.2114773988723755	-0.28211331367492676	-0.2150404155254364	-0.08692742139101028	0.11915729939937592	-0.00586153706535697	0.3254129886627197	-0.3113853633403778	0.22654807567596436
