rot_x	rot_y	rot_z	trans_x	trans_y	trans_z	rmsd	framewise_displacement
0.000154819	0.000444248	0.000461574	-0.00136901	-0.0423286	-0.0454756	0.0494373	0.10589095
0.000272694	0.000795358	0.000211574	-0.0154047	0.0435884	-0.020512	0.0920396	0.16086554
-0.000399508	0.000444249	-0.00020348	-0.0231437	0.0436341	-0.0276966	0.0462609	0.08688755
7.53252e-05	0.000444249	-0.00020348	-0.0292612	-0.0217909	-0.0354025	0.0745134999999999	0.10299006
-0.000607522	0.00101562	-0.00020348	-0.0292547	0.0376389	0.0210911	0.100569	0.17864081
-0.000607522	0.00101562	-0.00020348	-0.0292547	0.0136719	-0.00492903	0.035376	0.04998713
-0.000133582	0.00080705	-0.000306733	-0.0292659	-0.0188495	-0.0316654	0.0545717	0.09855712
-0.000240622	0.000818696	-0.000403931	-0.0392768	-0.0125976	-0.0313102	0.0148444	0.0274122
-0.000240622	0.000545294	-0.000263931	-0.0349039	0.054689	-0.0297131	0.0691646	0.0939267
-0.000680676	0.00064762	0.000113512	-0.0221249	0.0687645	-0.00765403	0.0461549	0.09490472
-0.000178985	0.000397515	-6.45182e-05	-0.0291642	-0.0115643	-0.0339233	0.0951088	0.16012868
-0.000571609	0.000608872	-7.952169999999998e-05	-0.0251565	0.0131738	-0.0338891	0.0365066	0.059729225
-0.000581423	0.000721301	4.40471e-05	-0.0291655	0.0303471	-0.0395613	0.0201402	0.03914509
-2.41368e-05	0.000483396	-0.000122363	-0.0268688	-0.043112	-0.0432055	0.0846642999999999	0.127480065
-0.000500374	0.000483396	-6.81775e-06	-0.0124222	0.0389629	-0.0202467	0.0946708	0.1490694225
-0.000616026	0.000483396	0.000214131	-0.0148246	0.0182433	-0.0247895	0.0237216	0.0444948375
-0.000309251	0.000420275	-6.63638e-05	-0.0124235	-0.00346029	-0.025933	0.0324642	0.05776773
-0.000635298	0.000651266	4.5942e-05	-0.0124105	0.0626415	0.0152128	0.0842232	0.14072778
-0.000173912	0.000229561	3.25523e-06	-0.0124246	0.0179622	-0.0177289	0.0686111	0.1239239885
-0.000360681	0.00021581	1.15716e-05	-0.00259929	0.00252354	-0.0249248	0.0202835	0.0429016885
-0.000722594	0.000379769	0.000106173	-0.00470311	0.0586795	-0.00822542	0.0656321	0.10598283
-0.000382157	0.000379769	0.000283734	-0.00126766	0.0116405	-0.0270427	0.0578435	0.09519163
-0.000396913	0.000379769	0.000244058	-0.00313676	0.0175869	-0.0255363	0.00698316	0.0120434999999999
-0.00079513	0.000629769	0.000250005	-0.00625969	0.0616259	-0.0106439	0.0559529	0.09476253
-0.00028993	0.000379769	-6.63638e-05	0.00901554	-0.0161489	-0.0336919	0.0929196	0.1696764699999999
-0.000471671	0.000230673	-6.63638e-05	0.0241837	0.00451555	-0.0336636	0.0287929	0.0524027599999999
-0.000737929	-2.99029e-05	-6.63638e-05	0.0240258	0.0513832	-0.00467446	0.061132	0.102356385
-0.000205383	-2.74275e-05	-6.63638e-05	0.0264182	-0.0142508	-0.0336639	0.0820848	0.12376691
-0.000411238	-2.74275e-05	-6.63638e-05	0.0283884	0.0188603	-0.0270983	0.0372942	0.0519396499999999
-0.000617081	0.000112728	-6.63638e-05	0.0245527	0.0672424	-0.00978657	0.0550599	0.0868294549999999
-0.000267819	-0.000277427	-6.63638e-05	0.0212058	-0.0173564	-0.022732	0.0929604	0.13786198
-0.000513779	-2.74275e-05	-6.63638e-05	0.0298042	0.046798	0.0103957	0.0776974	0.130678475
-0.000272318	-2.74275e-05	-6.63638e-05	0.0270039	0.0283513	-0.0125788	0.0345607	0.05629455
0.00068738	-0.000355938	-6.63638e-05	0.0304885	0.0312898	0.00859465	0.0533273	0.092006975
0.00655765	0.000940032	0.0006594	0.0115379	0.246997	0.161999	0.364988	0.7826623400000001
0.00385532	-0.000926515	0.00161059	0.0641343	0.101673	0.0770089	0.225802	0.55891385
0.00304879	-0.00109867	0.00115789	0.0574355	0.0444489	0.055423	0.0720800999999999	0.15707805
0.00255206	-0.000401213	0.00115789	0.0529486	0.066359	0.0372743	0.0525459	0.10425505
0.0019083	-0.000509177	0.0007334769999999	0.0481992	0.111604	0.0572398	0.069379	0.128766750000005
0.0023471	-0.000410325	0.000633071	0.0416926	0.0426556	0.0373284	0.0800234999999999	0.127269299999995
0.00215881	-0.000509177	0.000633071	0.0438161	0.0705415	0.0373389	0.0314124	0.0443769999999999
0.00167381	-0.00035779	0.000806245	0.0431649	0.125602	0.0546823	0.0684243	0.11353315
0.00218935	-0.000351327	0.000633071	0.0436382	0.0769069	0.0331649	0.0649658	0.10544465
0.00184979	-0.000509177	0.000549341	0.0418211	0.0769252	0.028701	0.0200568	0.0353563
0.00133768	-0.000395062	0.000633071	0.0484108	0.106918	0.0374955	0.0461139	0.08087475
0.00151039	-0.000414047	0.000633071	0.0389308	0.0722943	0.0211489	0.0422299	0.0700350499999999
0.00179937	-0.000364142	0.000489807	0.0441585	0.0406375	0.00666961	0.0416496	0.07547124
0.00105075	-0.000509177	0.000633071	0.0405727	0.100707	0.0354451	0.0845708	0.14427674
0.00184326	-0.000341048	0.000503117	0.044215	0.0510495	0.00424967	0.0794085	0.13902488
0.00153336	-0.000349518	0.00054372	0.0468486	0.065931	0.0289415	0.0360563	0.06015558
0.00138749	-0.000338059	0.00056327	0.045845	0.097268	0.0249024	0.0335238	0.04522365
0.00191222	-0.000340455	0.000460298	0.0438056	0.0535967	0.015257	0.0568905	0.086861
0.00105617	-0.000344234	0.000633071	0.0464844	0.112735	0.0570717	0.0933673	0.1552619
0.00141422	-0.000324202	0.000582478	0.0466508	0.0785101	0.0301499	0.0510344	0.08274685
0.00191617	-0.000509177	0.00052229	0.0489857	0.0579206	0.0300863	0.0370206	0.0603436499999999
0.00174446	-0.000509177	0.000541075	0.0458257	0.0763917999999999	0.0152243	0.0257567	0.0460179499999999
0.00105501	-0.000509177	0.00063307	0.0444568	0.114762	0.0331517	0.061057	0.0967387500000001
0.00182161	-0.000679467	0.000633071	0.0481778	0.0587957	0.0114881	0.0789431	0.12819545
0.00163641	-0.000509177	0.000561301	0.0510697	0.0626363	0.0115291	0.0148332	0.0281365
0.00100384	-0.000388992	0.000633071	0.0500309	0.109068	0.0332587	0.0667665	0.1104263499999999
0.00175032	-0.000509177	0.000633071	0.0519483	0.058933	0.00444588	0.0764043999999999	0.12419847
0.00146815	-0.000509177	0.000633071	0.0548539	0.0758289999999999	0.0116064	0.0258858	0.0410706199999998
0.00109367	-0.000355185	0.00078474	0.0471742	0.121265	0.0225324	0.0552703	0.0980487500000001
0.00172596	-0.000559993	0.000562245	0.0528293	0.0569743	0.0116248	0.0796907	0.13383305
0.0011052	-0.000509177	0.000633071	0.0546078	0.115076	0.0446124	0.0803035	0.1299879
0.0016479	-0.000509177	0.000633071	0.0509789	0.0730499	0.0302573	0.0572576	0.0871451
0.00189108	-0.000509177	0.000633071	0.0611149	0.0564265	0.0380098	0.0252055	0.0466709
0.00133435	-0.000509177	0.000976278	0.0572921	0.109139	0.0730742999999999	0.0771137999999999	0.1365966499999999
0.00190707	-0.000509177	0.000633071	0.0670299	0.0301188	0.0303228	0.102239	0.1773058499999998
0.00164121	-0.000509177	0.00063307	0.0640242	0.0688483	0.0608376	0.0541279	0.08554305
0.00216633	-0.000509177	0.000987379	0.0632827	0.0892590999999999	0.0412187	0.0430947	0.0847426499999999
0.00320862	-0.00103882	0.00194042	0.0680346	0.0679128	0.011982	0.0904294	0.1815835999999999
0.00660254	-0.000731131	0.00214702	0.059168	0.214328	0.0815183	0.213781	0.42022855
0.00896594	0.000689217	0.00113262	0.015146	0.169028	0.0979015	0.167231	0.3456126
0.00884991	0.000367703	0.00173567	0.0159691	0.152226	0.116348	0.043166	0.0881012999999999
0.0076814099999999	0.000435751	0.00173377	0.0159835	0.184782	0.117659	0.0735356999999999	0.095803800000005
0.00822955	0.000213134	0.00155979	0.015943	0.124575	0.0870282	0.0800088	0.138115150000005
0.0081309799999999	0.000304503	0.00161635	0.0159622	0.155706	0.0875187	0.0328456	0.043965650000005
0.0073375999999999	0.00047856	0.00144109	0.0122291	0.195124	0.106931	0.0674706	0.11969825
0.00782198	0.000683071	0.00138262	0.0183566	0.13715	0.0821091999999999	0.0737358	0.126291350000005
0.00743687	0.000679431	0.00138262	0.0130431	0.169774	0.0999036	0.0461013	0.0751694
0.00711624	0.000556879	0.00133116	0.00591355	0.186668	0.102342	0.0280833	0.0511940499999999
0.00780914	0.000472115	0.00113262	0.0144128	0.150074	0.0844785	0.0610443	0.1117669499999999
0.00705687	0.0008535959999999	0.00113262	0.0146279	0.195162	0.117236	0.0771995	0.134748149999995
0.00770321	0.000537387	0.00113262	0.015552	0.155216	0.0902555	0.0663866	0.115978049999995
0.00769386	0.000715931	0.00113262	0.0164843	0.154723	0.102964	0.01583	0.0235284999999999
0.00747894	0.000965931	0.00113262	0.0128769	0.196356	0.112876	0.047959	0.0783984
0.00793217	0.000437035	0.00113262	0.0181801	0.124899	0.096017	0.0855399	0.1427255
0.0072971599999999	0.000715931	0.00113262	0.0199569	0.175341	0.121257	0.0725682	0.123154100000005
0.0077250499999999	0.000715931	0.00113262	0.0166906	0.159967	0.108623	0.0330726	0.0526688
0.00620284	-0.000302306	0.00113262	0.0371445	0.106035	0.0762169	0.104136	0.2338143499999949
0.00447558	-0.000263181	0.00124698	0.0465055	0.148926	0.0733964	0.105744	0.14910975
0.00432804	-0.000325019	0.00148636	0.0504796	0.153349	0.0548003	0.024019	0.0494311
0.0048403	-0.000482064	0.00113262	0.0623151	0.107358	0.0374827	0.0640206	0.12629635
0.0045916	-0.000430304	0.00113262	0.0682407	0.140797	0.0558877	0.0433586	0.0727925999999999
0.00387464	-0.000418229	0.00128648	0.0666131	0.154071	0.0450435	0.0421236	0.06989055
0.00437067	-0.000427102	0.00113262	0.0734716	0.0865926	0.026666	0.0796611	0.12565255
0.00461231	-0.000770828	0.00113262	0.0769476	0.107682	0.0374593	0.0299491	0.0646269999999999
0.00416325	-0.0008429	0.00196365	0.0876606999999999	0.163119	0.0527085	0.0802819	0.1490073999999998
0.00390038	-0.0008509579999999	0.00174129	0.0911859	0.11389	0.0411022	0.0511444	0.089024899999995
0.00432785	-0.00104675	0.00157378	0.0889523	0.0674986	0.0309046	0.0578226	0.0983612000000049
0.00396439	-0.000884627	0.00163728	0.0890351999999999	0.121515	0.0293167	0.0606124	0.0851413499999999
0.00326166	-0.00125102	0.0016955	0.0866771999999999	0.103101	0.0050431	0.0463427	0.10141275
0.00297394	-0.00167518	0.00209694	0.114392	0.158018	0.018082	0.0732315999999999	0.1513367000000001
0.00306689	-0.00155375	0.00209694	0.118405	0.111051	0.00620903	0.0502305	0.07357197
0.00309578	-0.0016729	0.00199039	0.123229	0.088643	0.00127713	0.0248341	0.0448933999999999
0.00266537	-0.00164968	0.00209694	0.127405	0.133185	0.0233394	0.0591108	0.0987892699999999
0.00231891	-0.00144908	0.00209694	0.119417	0.133175	0.0234352	0.0215929	0.0354468
0.00293885	-0.0017475	0.00195159	0.127788	0.0476667	0.0233294	0.0976307	0.1471705999999999
0.00292871	-0.0017373	0.00191906	0.129365	0.0659493	0.0148995	0.0202979	0.0309329999999999
0.00277748	-0.00149903	0.00186106	0.121758	0.104799	0.0234257	0.0441598	0.0773579
0.00242309	-0.00127092	0.00187084	0.121577	0.132133	0.0235382	0.0371768	0.0572414999999999
