CEREBELLUM_LEFT	THALAMUS_LEFT	CAUDATE_LEFT	PUTAMEN_LEFT	PALLIDUM_LEFT	BRAIN_STEM	HIPPOCAMPUS_LEFT	AMYGDALA_LEFT	ACCUMBENS_LEFT	DIENCEPHALON_VENTRAL_LEFT	CEREBELLUM_RIGHT	THALAMUS_RIGHT	CAUDATE_RIGHT	PUTAMEN_RIGHT	PALLIDUM_RIGHT	HIPPOCAMPUS_RIGHT	AMYGDALA_RIGHT	ACCUMBENS_RIGHT	DIENCEPHALON_VENTRAL_RIGHT
4.125082015991211	4.405373573303223	4.359886646270752	4.565601348876953	4.291552543640137	6.012512683868408	4.468703269958496	5.7809906005859375	5.3456220626831055	5.4116644859313965	4.104449272155762	4.27768611907959	4.1016340255737305	5.07773494720459	4.367020130157471	4.544987678527832	5.260509490966797	5.723577499389648	5.391286373138428
