sub	task	space	den	mean_fd	mean_fd_post_censoring	mean_relative_rms	max_relative_rms	mean_dvars_initial	mean_dvars_final	num_dummy_volumes	num_censored_volumes	num_retained_volumes	fd_dvars_correlation_initial	fd_dvars_correlation_final
13	rest	fsLR	91k	0.14314530157777755	0.11925854523529393	0.08504582121527776	0.176657	1.107865589779364	1.0832325159402894	0	71	289	0.4953160854533246	0.04514862689179754
