rot_x	rot_y	rot_z	trans_x	trans_y	trans_z	rmsd	framewise_displacement
-0.000361048	-4.35323e-05	-0.00136234	0.0168911	-0.0260856	-0.113155		0.0
-0.000222475	-0.000138916	-0.00136574	0.0169902	-0.0524586	-0.0909373	0.0346958	0.060557635000000005
-0.000106915	-0.000138916	-0.000950769	0.0227778	-0.0551469	-0.0611298	0.0376129	0.06480995
-0.000547999	9.14106e-05	-0.000950769	0.0141121	0.109504	-0.0473337	0.169392	0.22068322999999998
-0.000698126	5.81015e-05	-0.000950769	0.00198418	0.131237	-0.0795696999999999	0.040336	0.07526872499999988
-3.6291e-05	5.81015e-05	-0.000950769	0.00198418	-0.148542	-0.0714746	0.283992	0.3209658499999999
0.000468618	5.81015e-05	-0.000950769	0.00198418	-0.222848	-0.0467672	0.0822099	0.12425884999999998
0.000728983	5.81015e-05	-0.000950769	0.0105523	-0.0952734	-0.0391565	0.127729	0.15677167
0.000146274	5.81015e-05	-0.000681885	0.0145932	0.0939811	-0.042848	0.193771	0.23956655000000002
0.000208225	0.000136475	-0.000611951	0.00979814	0.0554598	-0.0414106	0.0394961	0.05526668499999999
-0.000335677	0.000230841	-0.000686527	0.00202385	0.125035	-0.0429361	0.0775485	0.11451719
-7.424629999999999e-06	5.81016e-05	-0.00059138	0.00201536	0.0614022	-0.0419036	0.0678112	0.09448072850000001
0.000716933	5.81016e-05	-0.000765023	0.00198004	-0.108428	-0.0419916	0.176388	0.2148535515
-4.32286e-07	5.81016e-05	-0.000684989	0.00583631	-0.0549523	-0.0418823	0.0675313	0.0973112343
-0.000200163	5.81016e-05	-0.000421994	0.0043612	0.0766458	-0.0440038	0.132959	0.15833099569999998
-0.000224558	5.81016e-05	-0.000418927	0.0177022	0.0752329999999999	-0.0418395	0.0137296	0.018291200000000108
-0.000516792	5.81016e-05	-0.000773245	0.00500739	0.00606013	-0.0492934	0.0736825	0.12164917999999988
-0.000145409	5.81016e-05	-0.000367981	0.00757299	-0.141986	-0.0449214	0.152666	0.19381608
0.000317534	0.000139108	-0.0002112	0.0162282	-0.170928	-0.0204887	0.0451317	0.09706643
-9.31115e-05	5.81016e-05	-0.0004612	0.0181923	-0.0680731	-0.00958946	0.108713	0.15280083500000002
-8.17966e-05	4.5894e-05	-0.000404136	0.0218635	0.0289355	-0.011179	0.0970477	0.106298665
-1.26491e-05	-0.00037483	-0.0002112	0.0246102	0.0686704	-0.0114428	0.0460002	0.076885775
-0.000138048	0.000413991	0.000241275	0.00705715	0.0730233	-0.0233356	0.0483648	0.10213349499999999
-0.000144271	0.000118132	0.000343425	0.00197209	0.13193	-0.0348877	0.0622124	0.09575545999999999
-0.000372232	0.000117762	0.000573678	0.00207962	0.190257	-0.0617978	0.0656275	0.10827383000000003
-7.60888e-06	0.000425945	0.000182274	0.00219048	-0.11595	-0.0351882	0.309287	0.386137966
0.000340101	0.000636871	-6.35711e-05	0.000729466	-0.173759	-0.00447349	0.0688015	0.130208773
-9.80557e-05	0.000636871	-0.000289922	-0.00331262	-0.0743787999999999	-0.0044222	0.104646	0.13669895600000012
-0.000538841	0.000636871	-0.000501179	-0.00336274	0.0141049	-0.0205217	0.0942509	0.1372354349999999
-0.000252952	0.000636871	-0.00014204	-0.0126416	-0.119765	-0.0147076	0.137455	0.18121425999999996
-0.000262981	0.00115315	-0.000174974	-0.0345863	-0.00933366	-0.0451531	0.119147	0.19078363999999998
-0.000262981	0.0010205	-7.03551e-05	-0.0224184	0.107216	-0.0650159	0.119136	0.160443805
0.00044944	0.000636871	-7.03551e-05	-0.0195707	-0.0229848	-0.0794036	0.140873	0.2022387
0.000397479	0.000739877	-7.03551e-05	-0.0195598	0.107423	-0.0890472999999999	0.131011	0.1478107499999999
0.0008492289999999	0.00104808	-7.03551e-05	-0.0195401	0.0203537	-0.0888627	0.0929559	0.1252712499999949
0.000646381	0.000636871	-7.03551e-05	-0.0195707	-0.0551648	-0.0688433	0.0813992	0.126271349999995
0.000450109	0.000996066	-0.000139107	-0.0301833	0.102194	-0.0586872	0.160392	0.20933844499999998
0.000939114	0.000840865	-7.03551e-05	-0.0239179	-0.103279	-0.0440905	0.209143	0.26198299500000005
0.00116118	0.00111128	-0.000251043	-0.019539	-0.131867	-0.0296938	0.0373216	0.08102204500000001
0.000800427	0.000798097	-0.000251879	-0.0195792	-0.0568938	-0.0576789	0.0834059	0.13673710000000003
0.000432774	0.00109416	-7.03551e-05	-0.0263329	0.0417475	-0.0594114	0.102965	0.14938949500000004
0.000799633	0.00105095	-0.00018906	-0.0328671	-0.0741648	-0.0594015	0.118992	0.148895095
0.000961458	0.00103111	-7.03551e-05	-0.0241986	0.00450851	-0.07247	0.0807053999999999	0.115428805
0.000871818	0.0007228599999999	-7.03551e-05	-0.0243762	0.063946	-0.0731999	0.0619191	0.080239490000005
0.0007371409999999	0.0007228599999999	0.000163189	-0.0241307	0.124143	-0.0930738	0.0645122	0.09872745500000499
0.00125056	0.000616708	-7.03551e-05	-0.0195892	-0.0826526	-0.0692191	0.210884	0.2778475550000001
0.0008755809999999	0.000972859	-0.000252923	-0.0329154	-0.0240491	-0.0595051	0.0694678	0.127328595000005
0.000209505	0.0007228599999999	0.000179645	-0.0195583	0.0977467	-0.0482812	0.133078	0.21380895000000003
0.00132771	0.0007228589999999	-0.000163885	-0.0195772	-0.165311	-0.0398528	0.272952	0.34459179999999995
0.00113609	0.0007228589999999	2.68782e-05	-0.0196409	-0.0939159	-0.037951	0.0732284	0.09247976000000004
0.000542164	0.0008399049999999	2.68782e-05	-0.0196321	0.062741	-0.0645691	0.162688	0.2188324
0.000859073	0.0007835869999999	2.68782e-05	-0.0196353	-0.0276338	-0.0720107	0.093608	0.11648095
0.000950306	0.0007228589999999	2.68782e-05	-0.0196409	-0.0276497	-0.0645718	0.00830201	0.015058449999999998
0.000632436	0.0007228589999999	0.000276878	-0.019606	0.0858758	-0.0645274	0.116165	0.14199829
0.000801115	0.000641924	2.68782e-05	-0.0196451	0.078194	-0.0645362	0.0181522	0.03271038999999501
0.000553832	0.0007228589999999	2.68782e-05	-0.0196409	0.145459	-0.0644741	0.0694436	0.083742199999995
0.00143882	0.0007228589999999	2.68782e-05	-0.0196409	-0.131865	-0.0528252	0.283876	0.3332223
0.0010293	0.0007228589999999	-0.000101659	-0.0196408	-0.0709864	-0.041212	0.068286	0.09939476000000003
0.000877458	0.000821794	2.68782e-05	-0.0126239	-0.0128495	-0.0643532	0.0637766	0.107260710000005
0.00131761	0.000839263	-9.72308e-05	-0.0100678	-0.13818	-0.0525239	0.128888	0.16880240000000002
0.00098183	0.00108529	2.68782e-05	-0.019614	0.0127419	-0.0641963	0.153778	0.2074363
0.0012017	0.0007887789999999	2.68782e-05	-0.0196365	0.00420918	-0.0664791	0.0216082	0.03665707000000501
0.00125005	0.0008515919999999	-0.00017127	-0.00769086	-0.0649531	-0.0642108	0.0705456	0.09884178
0.000857998	0.00102673	2.68782e-05	-0.0141319	0.0884251	-0.0428929	0.158547	0.21940405000000504
0.00121209	0.0009168	-0.000203655	-0.00196434	0.005437	-0.0368936	0.0871721	0.13588272
0.00125539	0.0007228589999999	-0.000131578	-0.00168324	0.00543234	-0.0183947	0.0206486	0.034250560000004995
0.00053535	0.0010635	2.68782e-05	-0.0160994	0.111473	-0.0343747	0.116514	0.197393680000005
0.00109341	0.000776517	2.68782e-05	-0.0135783	-0.0550952	-0.0244426	0.171464	0.22127355
0.00106943	0.00110785	2.68782e-05	-0.00426058	-0.081931	0.00329676	0.0438434	0.08165853000000002
0.000920544	0.000922064	2.68782e-05	-0.0103101	0.0518923	-0.0092311	0.135477	0.16913428
0.00103868	0.0008468469999999	2.68782e-05	-0.019645	-0.0160859	-0.00170512	0.0696661	0.094506730000005
0.00146562	0.000853414	-0.000110505	-0.0196486	-0.0896161	0.021278	0.0801126999999999	0.12506143000000502
0.00100497	0.000976193	-7.13023e-05	-0.0196638	0.0951616	-0.00386048	0.188837	0.24106296499999996
0.00156877	0.000853414	-0.000390949	-0.011518	-0.097539	0.00860146	0.197114	0.263619625
0.00144753	0.000853414	0.000143784	-0.0196731	0.0156484	-0.000510554	0.11642	0.16325316399999998
0.00111419	0.000853414	1.30906e-05	-0.0196616	0.0971643	-0.0134856	0.0852753	0.11770411600000001
0.00167969	0.000853414	-0.000157042	-0.00331266	-0.0532209	0.00463217	0.156008	0.22163354000000002
0.001588	0.000853414	0.000189545	-0.00127239	0.0761897	0.0164115	0.131287	0.16514405
0.00143421	0.000853414	0.000172694	-0.00308821	0.065584	0.00277012	0.0173914	0.03459494999999999
0.00180386	0.0008961429999999	0.000235764	0.00383795	-0.0910125	0.0144723	0.159465	0.198997289999995
0.00160911	0.000914157	-0.000203697	0.00740122	0.0625171	-0.0003484	0.157243	0.204524820000005
0.00115805	0.000914158	-0.000555674	0.00955035	0.186379	0.0145461	0.130881	0.18105743
0.00221939	0.000968985	-0.000476337	0.00730055	-0.00708411	0.0339941	0.204588	0.27493610999999996
0.00223283	0.000786653	-0.000476337	0.0073076499999999	-0.201805	0.0362095	0.194996	0.20673198999999992
0.00197846	0.000456536	-0.000476337	0.00731488	-0.0986295	0.0172209	0.1074	0.1513956800000001
0.00206478	0.000869768	-0.000476337	0.00729797	0.0196773	0.0224826	0.120029	0.14856300999999997
0.00214431	0.000977807	-0.000187583	0.00730145	0.0574473	0.0314137	0.0414167	0.07052073
0.00148205	0.00098729	-0.000163522	0.0073396299999999	0.184047	0.0361117	0.133816	0.16612607999999987
0.00211469	0.000456536	-0.000476337	0.0173149	0.0200798	0.0315522	0.172209	0.25231242000000004
0.0020285	0.000777343	-0.000239339	0.0073032	0.020054	0.0396947	0.0235613	0.05037974999999999
0.00120196	0.000927745	-4.44673e-05	0.00736306	0.123315	0.0146587	0.115408	0.186947545
0.00182445	0.00107129	6.34717e-05	-0.00985669	0.00552888	0.0217209	0.125438	0.18576677
0.00164778	0.000702432	-0.000476337	0.00730715	-0.0697115	0.0457365	0.0858287999999999	0.170686655
0.00110746	0.000639251	-0.000476337	0.00731063	0.0761926	0.0300919	0.150585	0.19172722999999997
0.00158462	0.000949354	-0.000476337	0.00728127	-0.0577477	0.0301059	0.138743	0.17334681
0.00167894	0.000957718	-0.000476337	0.0114007	-0.109959	0.0624309	0.061388	0.09378993
0.00133161	0.000978275	-0.000476337	0.0072714499999999	0.0403302	0.0533092	0.152648	0.1819345000000001
0.00153174	0.000978276	-0.0001351	0.00731547	0.0689387	0.0387809	0.0382556	0.0702492200000001
0.001918	0.000532547	-9.98969e-06	0.020173	0.0178005	0.0408963	0.0623207	0.11396609549999999
0.00129022	0.000532547	-0.00027573	0.0205284	0.123387	0.0388831	0.11373	0.1526311155
0.00129022	0.000532547	-1.60899e-05	0.00481539	0.130113	0.0276074	0.0222134	0.046696715000000014
0.00199451	0.000532548	-0.000476337	0.0173063	-0.0618218	0.0474746	0.198739	0.28251981499999995
0.0013732	0.0008982649999999	-0.000122229	0.00728437	0.0409408	0.0488912	0.112571	0.18125787999999501
0.00122584	0.000532547	-0.000476337	0.02041	0.0846304999999999	0.02179	0.0586085	0.1272758299999949
0.00181218	0.000532547	-0.000476337	0.0233127	-0.106887	0.0199437	0.19606	0.2255834999999999
0.00154669	0.000532548	-0.000476337	0.0234586	0.0683382	0.0162549	0.176657	0.19233445
0.00184252	0.000466203	-0.000476337	0.0269917	0.0163551	0.00577996	0.0571201	0.08409989
0.0017558	0.000532547	-0.000476337	0.0243657	-0.0441587	0.0236866	0.0634642	0.08869964
0.00141892	0.000532548	-0.000144056	0.04051	0.101826	0.0163064	0.150042	0.2029673
0.00233429	0.000309466	-9.91258e-05	0.0504828	0.0158636	0.0162901	0.102353	0.15512061000000002
0.0017332	0.000254485	-0.000227434	0.0404897	0.027514	0.00507636	0.0363451	0.07207619999999999
0.00213395	0.000225592	-0.000383809	0.0383077	-0.0186683	0.000492386	0.0532128	0.082249174
0.00213395	0.000532548	-0.000476337	0.0346691	0.00636096	-0.00552434	0.0306878	0.054658786
0.00188433	0.000561993	-0.000476337	0.0247796	0.129139	-0.0223417	0.125406	0.16343815
0.00268381	0.000314204	-0.000476337	0.0404757	-0.0792656999999999	-0.0114206	0.215863	0.2873853499999999
0.00251219	0.000306521	-0.0007263369999999	0.0404736	0.023309	-0.0113228	0.104734	0.12413974999999489
0.00227321	0.000256183	-0.000476337	0.0302095	0.0986625	-0.0113259	0.0782385	0.11258659999999501
0.00277548	0.000108989	-0.0007263369999999	0.0405093	-0.0891933	0.0164765	0.19276	0.27093119999999504
0.00234914	0.000315982	-0.000476337	0.040473	0.0608247	0.0222128	0.154033	0.199957249999995
0.0020707	0.000443808	-0.000476337	0.0369153	0.0653316	0.0276168	0.01908	0.033781900000000004
0.00275717	0.000364911	-0.0007263369999999	0.0404836	-0.076032	0.0408972	0.148199	0.208980649999995
0.00231029	0.000534846	-0.000476337	0.0404456	-0.0014447	0.0318617	0.0806994999999999	0.127001549999995
0.00195226	0.000397357	-0.0007263369999999	0.0236286	0.170728	0.0182574	0.176748	0.239869949999995
0.00238141	0.000312271	-0.000476337	0.026263	0.0472659	0.0319325	0.128257	0.177983399999995
0.00251927	0.000336243	-0.000634439	0.0404644	-0.104183	0.0553265	0.154093	0.205041
0.00257261	0.000181623	-0.000476337	0.0404779	-0.0105158	0.0604735	0.0940639	0.11713079999999998
0.00216302	0.000244809	-0.000476337	0.0333813	0.121827	0.0461472	0.135881	0.17740450000000002
0.00263077	0.000108989	-0.0007263369999999	0.0404921	-0.0702484	0.0539378	0.19536	0.249655299999995
0.00194753	0.000450529	-0.000476337	0.0404557	0.116518	0.0647433	0.194226	0.261347299999995
0.00218038	0.000343077	-0.000476337	0.0404783	0.0520427	0.0286944	0.0772476	0.11756190000000001
0.002422	0.000108989	-0.000476337	0.0404892	-0.0822503	0.026395	0.136324	0.16038870000000002
0.00216584	0.000376759	-0.000152211	0.040535	0.109329	0.03292	0.193953	0.24055290000000001
0.00224416	0.000108989	-0.000234639	0.0405253	0.0641787	0.0479804	0.0495998	0.08164629999999998
0.0027328	0.000346797	-0.000309644	0.0404747	-0.00605911	0.0777651	0.0806227	0.14014576000000004
0.00218384	0.000316154	-9.99639e-05	0.0370432	0.102905	0.0831052999999999	0.115206	0.1571999649999999
0.00199274	0.000533727	-0.000173804	0.040467	0.121126	0.0758601	0.0249067	0.0530156549999999
0.00252814	0.000449903	-0.000134931	0.0404495	-0.00160041	0.0831366	0.127668	0.16292526000000002
0.00250077	0.00039321	-0.000476337	0.0448168	0.0790895999999999	0.0831057	0.0831545	0.10636165999999989
0.00192031	0.000500389	-0.000295376	0.0457887	0.0789806	0.0871601999999999	0.0335915	0.048565399999999787
0.00209885	0.000477762	-0.000476337	0.0404334	-0.0395322	0.0956873	0.119994	0.15150160000000013
0.00174962	0.000428413	-0.000248597	0.0404768	0.109949	0.0800435	0.152319	0.19648435000000003
0.00236943	0.000459265	-0.000476337	0.0404391	-0.062202	0.0831994	0.177284	0.21926470000000003
0.00220703	0.000442018	-0.000144617	0.0404644	-0.0212007	0.0832257	0.045407	0.06662124999999999
0.00187666	0.000450532	-0.00013412	0.0441562	0.13125	0.0833031	0.154617	0.17368894999999998
0.00184184	0.000355258	-0.000107693	0.0444067	0.105342	0.0649067	0.0319709	0.052380950000000016
0.00249843	0.00052192	-0.000187529	0.0447007	-0.0215084	0.0672661	0.133707	0.17465819999999999
0.00179829	0.000643486	-0.000189428	0.0404635	0.0775871999999999	0.076781	0.10942	0.1540279499999999
0.00168515	0.000578567	-0.00026839	0.0451726	0.11222	0.0538966	0.0420713	0.07507735000000008
0.00208163	0.000448871	-0.000282812	0.0467341	-0.00328065	0.0688169	0.119157	0.15901235000000002
0.00123704	0.000515882	-8.34053e-05	0.0571287	0.169758	0.0583331	0.181635	0.249467435
0.0019566	0.000302018	-0.000156734	0.0561336	-0.0260167	0.0584229	0.202072	0.247197235
0.00202996	0.000331697	-0.000476337	0.0537584	-0.0585353	0.0658346	0.0374931	0.06343759999999997
0.00176728	0.000331697	-1.75616e-05	0.0650154	0.0760837999999999	0.0649677	0.13861	0.1828157699999999
0.00206231	0.000331697	1.09395e-05	0.0645771	0.0319535	0.0724623999999999	0.0477742	0.06823985499999978
0.00204001	0.000331697	0.000250038	0.0711139	-0.0016837	0.0912315	0.0418623	0.07201302500000009
0.00203309	0.000331697	7.511409999999999e-07	0.0668867	0.0969296	0.0835611	0.100354	0.12332124294999999
0.00168011	0.000331697	-7.820049999999998e-06	0.0711654	0.0824364	0.0788308	0.0226218	0.04157975955
0.00201945	0.00046586	-0.000107755	0.0711224	0.00910067	0.0931491	0.0774875	0.11636892749999998
0.00164742	0.000600149	-0.000149636	0.0688977	0.12151	0.0842107	0.115641	0.15098243
0.00196621	0.000331697	-2.84893e-05	0.071149	0.0177513	0.0869757	0.107378	0.144194435
0.00204485	0.000331697	3.08759e-05	0.0711651	0.0361613	0.0977391	0.0211243	0.036089759999999985
0.00172858	0.000452207	-5.01514e-05	0.0711705	0.12321	0.0906017	0.0900708999999999	0.12008186500000002
0.00237512	0.000331697	-0.000171843	0.063675	-0.0435518	0.0944721	0.172559	0.22256478
0.00231025	0.00044945	-0.000209773	0.068102	0.00769947	0.0978408	0.0523817	0.07007462000000002
0.00192864	0.000512793	-0.000121698	0.067708	0.111289	0.0921747	0.106729	0.13630103000000002
0.00260546	0.000331698	-0.000189486	0.0711151	-0.0476206	0.0979181	0.165142	0.21434525
0.00198464	0.000461143	-0.000197185	0.0711313	0.100458	0.0870061	0.1537	0.196905
0.00201369	0.000274932	-0.00011624	0.0711511	0.0739056	0.0702756	0.0335562	0.058113
0.00219869	0.000331698	-0.000159505	0.0626718	-0.0205071	0.0730312999999999	0.0959411	0.11989924999999992
0.00191424	0.000637211	-0.000300431	0.0497131	0.132453	0.0554531	0.156945	0.2200414499999999
0.0024623	0.000660004	-0.000253184	0.0523583	0.0152152	0.0664814	0.122548	0.1618163
0.00252547	0.00066952	-2.10672e-05	0.0522048	0.059616	0.0810787	0.0476404	0.07439174000000001
0.00196799	0.000637279	-0.000211826	0.053639	0.116029	0.0665532	0.066234	0.11139668999999996
0.00268146	0.000331698	-0.000221671	0.0518136	-0.0376234	0.0816723	0.161137	0.22204169999999998
0.00179108	0.000744713	-0.000191786	0.0537351	0.118087	0.0912033	0.167841	0.2338269
0.00193691	0.000512142	-2.62992e-05	0.0536827	0.037233	0.0781574	0.0845947999999999	0.12114669
0.00237069	0.000600907	-0.000312321	0.0488065	-0.0556768	0.0912342	0.098387	0.15129114
0.00208078	0.000622408	-0.000163813	0.0540148	0.0811352999999999	0.083806	0.138847	0.17244454999999986
0.00197448	0.000554485	-0.000201241	0.0492414	0.125023	0.0771308	0.0454727	0.06591885000000011
0.00259647	0.000504655	-0.000259805	0.0523401	0.0089275399999999	0.0800914999999999	0.122512	0.15867406
0.00217268	0.000662414	-0.000122648	0.0521536	0.112637	0.0789475	0.107813	0.14097526
0.00213389	0.000550953	-0.000105131	0.0506738	0.139291	0.0802292	0.027537	0.037803900000000015
0.00247217	0.000538505	-8.636329999999998e-05	0.0546325	-0.0191522	0.0936224	0.160893	0.19426988500000003
0.00235856	0.000574766	8.50462e-05	0.0573445	0.100637	0.0915223	0.120519	0.140665325
0.00227058	0.000331698	-5.41159e-05	0.0567109	0.0939333	0.0752233	0.0225945	0.047146805
0.00277954	0.000505927	-0.000146055	0.0516615	-0.0286293	0.0847379	0.127423	0.17588300499999998
0.00254292	0.000626952	-0.000133167	0.0519223	0.0954629	0.0802101	0.125642	0.14740745
0.00226494	0.000537886	-9.2449e-05	0.0444483	0.117436	0.0706874	0.0289193	0.05935800000000001
0.00281991	0.000331698	-6.05997e-05	0.0500732	-0.0179731	0.070625	0.140943	0.180746765
