sub	task	space	den	mean_fd	mean_fd_post_censoring	mean_relative_rms	max_relative_rms	mean_dvars_initial	mean_dvars_final	num_dummy_volumes	num_censored_volumes	num_retained_volumes	fd_dvars_correlation_initial	fd_dvars_correlation_final
06	sadln	fsLR	91k	0.09719037078113209	0.09204450794951458	0.05307506134241245	0.125069	1.1197388770198482	1.1269354356566514	0	15	515	0.6181478879372286	0.1379121751037572
