HIP-head-m-rh	HIP-head-l-rh	HIP-body-rh	HIP-tail-rh	THA-VPm-rh	THA-VPl-rh	THA-VAi-rh	THA-VAs-rh	THA-DAm-rh	THA-DAl-rh	PUT-VA-rh	PUT-DA-rh	PUT-VP-rh	PUT-DP-rh	CAU-VA-rh	CAU-DA-rh	CAU-body-rh	CAU-tail-rh	lAMY-rh	mAMY-rh	THA-DP-rh	NAc-shell-rh	NAc-core-rh	pGP-rh	aGP-rh	HIP-head-m-lh	HIP-head-l-l	HIP-body-l	HIP-tail-lh	THA-VPm-lh	THA-VPl-lh	THA-VAi-lh	THA-VAs-lh	THA-DAm-lh	THA-DAl-lh	PUT-VA-lh	PUT-DA-l	PUT-VP-lh	PUT-DP-lh	CAU-VA-lh	CAU-DA-lh	CAU-body-lh	CAU-tail-lh	lAMY-lh	mAMY-lh	THA-DP-lh	NAc-shell-lh	NAc-core-lh	pGP-lh	aGP-lh
3.2688798904418945	3.4683823585510254	3.2279627323150635	3.0062246322631836	3.2199649810791016	3.2191030979156494	4.222682476043701	3.803349494934082	3.41117787361145	3.3446152210235596	3.500622034072876	3.5160634517669678	3.6877262592315674	3.3487417697906494	3.3303887844085693	3.212028741836548	3.4527854919433594	3.350511312484741	3.7249159812927246	3.8794641494750977	3.125723123550415	3.783723831176758	3.207726001739502	3.2677104473114014	3.314432144165039	3.103607416152954	3.0837302207946777	3.1672635078430176	3.0152034759521484	3.7556426525115967	3.406113386154175	4.550002574920654	3.8513176441192627	3.540632486343384	3.3404550552368164	3.693120002746582	3.6507821083068848	3.413440465927124	3.217360734939575	3.4738001823425293	3.391303062438965	3.511596918106079	3.3285696506500244	3.7831714153289795	3.6947691440582275	3.0726099014282227	3.644334554672241	3.6455163955688477	3.2971725463867188	3.4108169078826904
