HIP-head-m-rh	HIP-head-l-rh	HIP-body-rh	HIP-tail-rh	THA-VPm-rh	THA-VPl-rh	THA-VAi-rh	THA-VAs-rh	THA-DAm-rh	THA-DAl-rh	PUT-VA-rh	PUT-DA-rh	PUT-VP-rh	PUT-DP-rh	CAU-VA-rh	CAU-DA-rh	CAU-body-rh	CAU-tail-rh	lAMY-rh	mAMY-rh	THA-DP-rh	NAc-shell-rh	NAc-core-rh	pGP-rh	aGP-rh	HIP-head-m-lh	HIP-head-l-l	HIP-body-l	HIP-tail-lh	THA-VPm-lh	THA-VPl-lh	THA-VAi-lh	THA-VAs-lh	THA-DAm-lh	THA-DAl-lh	PUT-VA-lh	PUT-DA-l	PUT-VP-lh	PUT-DP-lh	CAU-VA-lh	CAU-DA-lh	CAU-body-lh	CAU-tail-lh	lAMY-lh	mAMY-lh	THA-DP-lh	NAc-shell-lh	NAc-core-lh	pGP-lh	aGP-lh
5.498441696166992	4.436308860778809	4.282253742218018	3.767913341522217	4.921149253845215	3.6557328701019287	4.929680347442627	5.353461265563965	4.756625175476074	3.7032036781311035	4.395018577575684	3.892683506011963	4.39539098739624	4.279260158538818	4.666340351104736	3.966846466064453	4.050446033477783	3.75262451171875	5.3166985511779785	6.436807632446289	3.9833879470825195	4.917809009552002	4.343934059143066	3.7613980770111084	3.9455013275146484	4.887179851531982	4.82565450668335	3.7524213790893555	3.610442876815796	4.601193428039551	3.7469944953918457	4.769375324249268	4.977088928222656	4.388765335083008	3.634695291519165	4.182338714599609	4.06654167175293	4.032731056213379	4.071558475494385	4.619648456573486	4.013415813446045	3.895723342895508	4.129189491271973	5.536048889160156	6.671085357666016	4.019269943237305	4.28159236907959	4.201732158660889	4.131259441375732	3.8639962673187256
