sub	task	space	den	mean_fd	mean_fd_post_censoring	mean_relative_rms	max_relative_rms	mean_dvars_initial	mean_dvars_final	num_dummy_volumes	num_censored_volumes	num_retained_volumes	fd_dvars_correlation_initial	fd_dvars_correlation_final
31	sadln	fsLR	91k	0.09159107750661626	0.09108044231688804	0.05574078370018975	0.109208	1.0577363233209296	1.1326450614981578	1	2	527	0.06259429849663593	0.07032227130405685
