Node	CEREBELLUM_LEFT	THALAMUS_LEFT	CAUDATE_LEFT	PUTAMEN_LEFT	PALLIDUM_LEFT	BRAIN_STEM	HIPPOCAMPUS_LEFT	AMYGDALA_LEFT	ACCUMBENS_LEFT	DIENCEPHALON_VENTRAL_LEFT	CEREBELLUM_RIGHT	THALAMUS_RIGHT	CAUDATE_RIGHT	PUTAMEN_RIGHT	PALLIDUM_RIGHT	HIPPOCAMPUS_RIGHT	AMYGDALA_RIGHT	ACCUMBENS_RIGHT	DIENCEPHALON_VENTRAL_RIGHT
CEREBELLUM_LEFT	1.0	-0.08915238827466965	-0.2051316797733307	-0.2627142667770386	-0.3227696716785431	-0.22795845568180084	0.009372168220579624	0.14149335026741028	-0.3756721317768097	0.1742403209209442	0.19442228972911835	0.4719303250312805	-0.11525072902441025	-0.2683551609516144	-0.14221327006816864	-0.06049533188343048	-0.07154563814401627	-0.482621967792511	0.23570698499679565
THALAMUS_LEFT	-0.08915238827466965	1.0	0.5388070344924927	0.6091527938842773	0.408775269985199	0.6615318655967712	0.1666044145822525	0.1196623295545578	0.149063378572464	0.21248480677604675	0.3720870018005371	0.6202279329299927	0.5576221346855164	0.5006353259086609	0.7124035954475403	0.01554877869784832	0.14895258843898773	0.21105514466762543	0.519960880279541
CAUDATE_LEFT	-0.2051316797733307	0.5388070344924927	1.0	0.6480191946029663	0.5747540593147278	0.6473120450973511	0.0726424902677536	0.3350476026535034	0.5583804845809937	0.4507911801338196	0.5166429281234741	0.26027172803878784	0.9162979125976562	0.5700721740722656	0.7303944826126099	0.0221056267619133	0.36585864424705505	0.43979376554489136	0.596701443195343
PUTAMEN_LEFT	-0.2627142667770386	0.6091527938842773	0.6480191946029663	1.0	0.5285754799842834	0.5763627886772156	0.02908952906727791	0.47751903533935547	0.16428865492343903	0.17245857417583466	0.3273519277572632	0.3658234775066376	0.6080589294433594	0.9380157589912415	0.6694625616073608	0.22737357020378113	0.47165077924728394	0.2486088126897812	0.350652813911438
PALLIDUM_LEFT	-0.3227696716785431	0.408775269985199	0.5747540593147278	0.5285754799842834	1.0	0.6127083897590637	0.07697098702192307	0.032640356570482254	0.6254467368125916	0.10606898367404938	0.38959556818008423	0.12628109753131866	0.5153741240501404	0.477986216545105	0.6084216833114624	0.09652483463287354	0.3320212662220001	0.4516953229904175	0.4563785791397095
BRAIN_STEM	-0.22795845568180084	0.6615318655967712	0.6473120450973511	0.5763627886772156	0.6127083897590637	1.0	0.303977370262146	0.05426478758454323	0.5125519633293152	0.39248910546302795	0.4848790764808655	0.3819827437400818	0.6070739030838013	0.4636650085449219	0.6634364724159241	0.3211759924888611	0.22093528509140015	0.37930235266685486	0.4467773139476776
HIPPOCAMPUS_LEFT	0.009372168220579624	0.1666044145822525	0.0726424902677536	0.02908952906727791	0.07697098702192307	0.303977370262146	1.0	0.3025987446308136	-0.03472886234521866	0.40093713998794556	0.10446557402610779	0.06775926053524017	0.1597074419260025	0.027211567386984825	0.32567188143730164	0.49431371688842773	-0.15055248141288757	0.02475752867758274	-0.05718512088060379
AMYGDALA_LEFT	0.14149335026741028	0.1196623295545578	0.3350476026535034	0.47751903533935547	0.032640356570482254	0.05426478758454323	0.3025987446308136	1.0	-0.2830308675765991	0.4873543083667755	0.14562417566776276	0.22969046235084534	0.3567052483558655	0.4489979147911072	0.2457091510295868	0.1466960459947586	0.4106898903846741	-0.21672087907791138	0.2621178925037384
ACCUMBENS_LEFT	-0.3756721317768097	0.149063378572464	0.5583804845809937	0.16428865492343903	0.6254467368125916	0.5125519633293152	-0.03472886234521866	-0.2830308675765991	1.0	0.06153273954987526	0.4452526271343231	-0.11716677248477936	0.44362378120422363	0.16817456483840942	0.4015694260597229	0.23336754739284515	0.3475172519683838	0.7464739084243774	0.3088742792606354
DIENCEPHALON_VENTRAL_LEFT	0.1742403209209442	0.21248480677604675	0.4507911801338196	0.17245857417583466	0.10606898367404938	0.39248910546302795	0.40093713998794556	0.4873543083667755	0.06153273954987526	1.0	0.2623372972011566	0.11221710592508316	0.43380892276763916	0.05507921054959297	0.363679438829422	-0.04177727922797203	-0.05850151553750038	-0.1881789267063141	0.31620901823043823
