rot_x	rot_y	rot_z	trans_x	trans_y	trans_z	rmsd	framewise_displacement
-0.00183878	0.000279577	0.000640319	0.0312502	-0.0506954	-0.0972927		0.0
-0.00207299	-0.000250692	0.000359476	0.0398905	-0.0331209	-0.0508489	0.0632351	0.1249247
-0.00129267	-0.000290089	0.000342105	0.0464966	-0.0507512	-0.0662986	0.0557744	0.08154049999999997
-0.00143072	-0.000518305	0.000213881	0.052487	-0.0718657	-0.0358395	0.0405238	0.08228849999999999
-0.00154267	-0.000327094	0.000231767	0.0514043	-0.050955	-0.0448437	0.0265424	0.04704995
-0.00171573	-0.00030657	0.000262809	0.0468472	-0.0218355	-0.0385388	0.0343276	0.0512128
-0.00166773	-0.000575146	0.000264921	0.0484539	-0.0452464	-0.0506947	0.0305912	0.0531079
-0.00163018	-0.00026366	0.000271212	0.0439104	-0.0280132	-0.0463997	0.0232842	0.04383805000000001
-0.00190371	0.000364407	0.000235878	0.0409285	-0.00548013	-0.0346409	0.0465702	0.08412032
-0.00154267	-0.000339129	0.000189312	0.0433584	-0.0285948	-0.0702691	0.0637809	0.11672987000000001
-0.00129267	-0.000424631	0.000182823	0.0430869	-0.0360333	-0.0493711	0.0250444	0.045707549999999986
-0.00136532	-0.000152966	0.000172816	0.0348037	-0.0273259	-0.0552516	0.0185563	0.04058719999999999
-0.00129267	-5.03148e-05	0.000167688	0.0383568	-0.0573973	-0.0715918	0.0366096	0.05898615999999999
-0.00129267	0.000420046	0.000335693	0.0332082	-0.0158274	-0.0461579	0.0549691	0.10407069
-5.55665e-05	0.000273535	0.000455938	0.0114224	0.065837	0.0720928	0.137996	0.29689387500000003
0.00127775	1.15607e-05	6.30392e-05	-0.00730413	0.0688621	0.0692558	0.081122	0.12399810999999998
0.00167214	-8.645359999999998e-05	-0.000200664	-0.000483757	0.0229027	0.0392705	0.067475	0.120570448
0.00144	0.000155751	1.8156400000000002e-07	0.00622877	0.00233848	-0.0140141	0.0583333	0.1143208552
0.000326806	3.54703e-05	-7.644819999999998e-05	0.0104804	-0.0383872	-0.0631221	0.070812	0.15959053320000002
0.00131575	0.000281655	0.000148049	0.00482911	0.0124752	-0.0370057	0.0652562	0.15561138500000002
-0.000207084	0.000137237	0.000344739	-0.000588618	0.030524	-0.0334183	0.0914834	0.12025102800000001
-0.000242226	0.000119009	0.000188432	-0.00280713	0.030028	-0.0434193	0.0133225	0.023199362
0.00145515	0.000222602	0.000156729	-0.00110153	0.00870459	-0.0434573	0.100601	0.11470060999999998
-0.000255226	-0.000173499	0.000249822	0.0111759	0.0315973	-0.0433267	0.104275	0.14527924
-8.48312e-05	-0.00031828	-5.26613e-05	0.0121759	0.0520282	-0.049929	0.0277144	0.05891615499999999
-0.000392965	-0.00031828	-0.000180777	0.0083885799999999	-0.00276652	-0.0479359	0.0535431	0.0823876150000001
