L_Default_1	L_SMhand_1	L_SMmouth_1	L_Default_2	L_Visual_1	L_Default_3	L_FrontoParietal_1	L_Visual_2	L_FrontoParietal_2	L_Auditory_1	L_None_1	L_MedialParietal_1	L_ParietoOccip_1	L_ParietoOccip_2	L_Visual_3	L_Visual_4	L_Visual_5	L_None_2	L_None_3	L_Visual_6	L_CinguloOperc_1	L_CinguloOperc_2	L_VentralAttn_1	L_FrontoParietal_3	L_Default_4	L_Default_5	L_CinguloOperc_3	L_CinguloOperc_4	L_Salience_1	L_SMhand_2	L_SMhand_3	L_SMhand_4	L_SMhand_5	L_CinguloOperc_5	L_SMhand_6	L_SMhand_7	L_SMhand_8	L_SMhand_9	L_SMmouth_2	L_CinguloOperc_6	L_DorsalAttn_1	L_DorsalAttn_2	L_DorsalAttn_3	L_Default_6	L_SMhand_10	L_SMhand_11	L_SMhand_12	L_SMhand_13	L_DorsalAttn_4	L_SMhand_14	L_DorsalAttn_5	L_DorsalAttn_6	L_SMmouth_3	L_SMhand_15	L_DorsalAttn_7	L_SMhand_16	L_SMhand_17	L_SMhand_18	L_SMmouth_4	L_VentralAttn_2	L_VentralAttn_3	L_VentralAttn_4	L_CinguloOperc_7	L_Auditory_2	L_Auditory_3	L_Auditory_4	L_Auditory_5	L_Auditory_6	L_Auditory_7	L_Auditory_8	L_CinguloOperc_8	L_CinguloOperc_9	L_None_4	L_DorsalAttn_8	L_VentralAttn_5	L_CinguloOperc_10	L_Auditory_9	L_FrontoParietal_4	L_VentralAttn_6	L_VentralAttn_7	L_CinguloOperc_11	L_CinguloOperc_12	L_Salience_2	L_CinguloOperc_13	L_VentralAttn_8	L_VentralAttn_9	L_DorsalAttn_9	L_DorsalAttn_10	L_MedialParietal_2	L_Visual_7	L_DorsalAttn_11	L_DorsalAttn_12	L_MedialParietal_3	L_Default_7	L_DorsalAttn_13	L_FrontoParietal_5	L_Visual_8	L_Visual_9	L_Visual_10	L_DorsalAttn_14	L_CinguloOperc_14	L_Auditory_10	L_CinguloOperc_15	L_Auditory_11	L_CinguloOperc_16	L_DorsalAttn_15	L_DorsalAttn_16	L_FrontoParietal_6	L_FrontoParietal_7	L_DorsalAttn_17	L_CinguloOperc_17	L_CinguloOperc_18	L_DorsalAttn_18	L_Default_8	L_None_5	L_Default_9	L_Default_10	L_None_6	L_None_7	L_None_8	L_None_9	L_None_10	L_None_11	L_None_12	L_None_13	L_Default_11	L_Default_12	L_None_14	L_None_15	L_ParietoOccip_3	L_Visual_11	L_Visual_12	L_None_16	L_None_17	L_None_18	L_Visual_13	L_Visual_14	L_Visual_15	L_Visual_16	L_Visual_17	L_Visual_18	L_None_19	L_ParietoOccip_4	L_None_20	L_Default_13	L_Default_14	L_CinguloOperc_19	L_FrontoParietal_8	L_FrontoParietal_9	L_Default_15	L_Default_16	L_Default_17	L_CinguloOperc_20	L_Default_18	L_DorsalAttn_19	L_Default_19	L_Default_20	L_VentralAttn_10	L_None_21	L_Auditory_12	L_VentralAttn_11	R_Default_21	R_SMhand_19	R_SMmouth_5	R_Default_22	R_Visual_19	R_FrontoParietal_10	R_FrontoParietal_11	R_Visual_20	R_FrontoParietal_12	R_Auditory_13	R_None_22	R_MedialParietal_4	R_ParietoOccip_5	R_Visual_21	R_Visual_22	R_Visual_23	R_None_23	R_None_24	R_CinguloOperc_21	R_CinguloOperc_22	R_FrontoParietal_13	R_Salience_3	R_Default_23	R_CinguloOperc_23	R_Default_24	R_CinguloOperc_24	R_CinguloOperc_25	R_DorsalAttn_20	R_SMhand_20	R_SMhand_21	R_CinguloOperc_26	R_SMhand_22	R_SMhand_23	R_SMhand_24	R_CinguloOperc_27	R_SMmouth_6	R_CinguloOperc_28	R_DorsalAttn_21	R_Default_25	R_SMhand_25	R_SMhand_26	R_DorsalAttn_22	R_SMhand_27	R_SMhand_28	R_SMhand_29	R_SMhand_30	R_DorsalAttn_23	R_SMhand_31	R_SMhand_32	R_DorsalAttn_24	R_SMmouth_7	R_SMhand_33	R_SMhand_34	R_SMhand_35	R_SMhand_36	R_SMhand_37	R_SMmouth_8	R_CinguloOperc_29	R_Default_26	R_VentralAttn_12	R_VentralAttn_13	R_CinguloOperc_30	R_Auditory_14	R_Default_27	R_VentralAttn_14	R_Auditory_15	R_VentralAttn_15	R_VentralAttn_16	R_Auditory_16	R_VentralAttn_17	R_Auditory_17	R_Auditory_18	R_CinguloOperc_31	R_CinguloOperc_32	R_DorsalAttn_25	R_VentralAttn_18	R_CinguloOperc_33	R_Auditory_19	R_FrontoParietal_14	R_VentralAttn_19	R_VentralAttn_20	R_VentralAttn_21	R_Auditory_20	R_CinguloOperc_34	R_CinguloOperc_35	R_Salience_4	R_CinguloOperc_36	R_CinguloOperc_37	R_DorsalAttn_26	R_Visual_24	R_DorsalAttn_27	R_DorsalAttn_28	R_MedialParietal_5	R_Visual_25	R_Visual_26	R_Default_28	R_Visual_27	R_Default_29	R_FrontoParietal_15	R_FrontoParietal_16	R_DorsalAttn_29	R_Visual_28	R_Visual_29	R_Visual_30	R_DorsalAttn_30	R_Visual_31	R_Auditory_21	R_Auditory_22	R_SMhand_38	R_DorsalAttn_31	R_FrontoParietal_17	R_FrontoParietal_18	R_CinguloOperc_38	R_DorsalAttn_32	R_FrontoParietal_19	R_FrontoParietal_20	R_Default_30	R_Default_31	R_None_25	R_None_26	R_None_27	R_None_28	R_None_29	R_None_30	R_None_31	R_None_32	R_None_33	R_None_34	R_Default_32	R_None_35	R_None_36	R_Visual_32	R_ParietoOccip_6	R_ParietoOccip_7	R_None_37	R_None_38	R_Visual_33	R_Visual_34	R_None_39	R_None_40	R_None_41	R_None_42	R_None_43	R_None_44	R_None_45	R_Visual_35	R_Visual_36	R_Visual_37	R_Visual_38	R_Visual_39	R_None_46	R_ParietoOccip_8	R_None_47	R_Default_33	R_Default_34	R_CinguloOperc_39	R_CinguloOperc_40	R_FrontoParietal_21	R_FrontoParietal_22	R_Default_35	R_Default_36	R_Default_37	R_Default_38	R_Default_39	R_Default_40	R_FrontoParietal_23	R_FrontoParietal_24	R_Auditory_23	R_Auditory_24	R_Default_41	R_VentralAttn_22	R_VentralAttn_23
4.4695024490356445	2.6799049377441406	2.8698995113372803	2.5052528381347656	3.334702730178833	8.330851554870605	3.6520180702209473	2.116173505783081	2.94999361038208	2.2488536834716797	2.075932025909424	2.340660333633423	4.728240013122559	4.140532970428467	2.4656527042388916	2.4328978061676025	3.7497754096984863	n/a	n/a	1.7817120552062988	1.8794050216674805	2.4492104053497314	3.347801446914673	2.904829740524292	3.1633262634277344	1.9953848123550415	2.2258121967315674	4.209769248962402	2.830061197280884	2.1843390464782715	2.0334863662719727	3.2716333866119385	2.064370632171631	2.1428310871124268	2.572338104248047	2.513298749923706	1.9257700443267822	2.848147392272949	2.0404233932495117	2.1153006553649902	2.094256639480591	1.9887311458587646	2.065969944000244	3.1664271354675293	2.3204591274261475	1.772345781326294	1.9992423057556152	1.9572932720184326	1.8110905885696411	2.8413808345794678	3.3462674617767334	4.807497978210449	3.9297072887420654	3.642099142074585	4.374068737030029	3.477649688720703	2.261695623397827	3.424694538116455	2.9233806133270264	3.2479755878448486	4.516661167144775	4.6485419273376465	6.6809892654418945	4.488019943237305	2.1548733711242676	3.3330397605895996	4.198105335235596	4.829504489898682	2.5312604904174805	2.920384168624878	2.445115089416504	2.2211930751800537	2.7397594451904297	3.1852574348449707	2.7747914791107178	2.050790309906006	2.307630777359009	3.745227336883545	3.6322720050811768	2.856583833694458	2.297520637512207	2.7625274658203125	2.5694050788879395	2.801741361618042	4.521142482757568	5.065720558166504	4.395264625549316	3.9720821380615234	8.951871871948242	1.9941160678863525	3.382647752761841	6.217879772186279	8.697745323181152	8.977744102478027	5.472154140472412	5.208834648132324	4.020510673522949	4.794068336486816	3.286874771118164	2.8728878498077393	3.2213027477264404	2.6395084857940674	5.0650715827941895	3.8292529582977295	5.869178295135498	3.363365650177002	2.973935127258301	2.9430160522460938	4.1566481590271	3.4298572540283203	2.5671114921569824	4.033328056335449	3.514629364013672	2.621203899383545	2.3211965560913086	3.59262752532959	2.8876841068267822	n/a	3.5787642002105713	3.1473121643066406	2.6401419639587402	2.0688400268554688	1.5108599662780762	1.3853486776351929	1.3090604543685913	4.006848335266113	3.4406073093414307	1.9231806993484497	2.5906755924224854	1.694466233253479	2.2907402515411377	2.5506339073181152	1.5909099578857422	1.4183666706085205	1.7529504299163818	1.397749900817871	3.425311326980591	2.4425811767578125	2.78452467918396	4.661264896392822	2.8724169731140137	1.4480360746383667	2.1842780113220215	1.9138774871826172	4.352174282073975	3.5372133255004883	3.4316914081573486	2.96384334564209	3.043522357940674	3.735473394393921	3.7547945976257324	2.7542455196380615	3.350132942199707	4.305186748504639	3.550788164138794	2.060969114303589	3.2935009002685547	3.723503351211548	3.256929397583008	3.312293529510498	2.7825992107391357	4.002667427062988	3.0009868144989014	3.358510732650757	2.7349820137023926	4.683758735656738	5.758683681488037	2.358999729156494	2.3515822887420654	4.94740629196167	2.894310712814331	2.5067248344421387	2.5271315574645996	3.4562721252441406	2.534787893295288	3.1319375038146973	2.128634452819824	n/a	2.1601598262786865	1.9377375841140747	2.5222108364105225	3.1522622108459473	2.6821115016937256	2.7400927543640137	1.9964152574539185	2.17401385307312	1.9642012119293213	2.619422674179077	3.723924398422241	2.5965681076049805	2.52579665184021	1.7929185628890991	2.907658100128174	2.0785343647003174	2.000274181365967	2.699049234390259	2.3025572299957275	2.991102933883667	1.9324792623519897	2.9131863117218018	2.244072198867798	1.8686445951461792	2.724655866622925	2.496147394180298	2.398310899734497	1.9026778936386108	1.9942452907562256	2.8065989017486572	2.953939199447632	2.6715142726898193	5.1744065284729	4.676873683929443	2.837106227874756	1.9734750986099243	2.4836294651031494	3.952924966812134	3.259000539779663	3.349055767059326	9.673705101013184	7.069624900817871	4.196899890899658	5.145086288452148	6.481052398681641	2.589637041091919	5.458175182342529	3.2242367267608643	4.151280403137207	3.527596950531006	3.4245429039001465	5.294432163238525	3.3142545223236084	3.516597032546997	5.635593414306641	2.501039505004883	2.1728484630584717	3.004134178161621	2.839916467666626	1.75127375125885	1.9185123443603516	2.505045175552368	2.7432446479797363	4.263373851776123	1.962431788444519	1.9743834733963013	2.3277924060821533	2.218423366546631	2.5869321823120117	2.3570661544799805	2.535438299179077	3.126511812210083	3.57733154296875	5.802515983581543	4.63705587387085	7.4505133628845215	2.7613320350646973	4.918157577514648	4.07817268371582	6.16959285736084	12.118162155151367	5.837860107421875	6.135271072387695	5.078044414520264	5.114640235900879	4.47296142578125	2.506065607070923	5.2336225509643555	7.442259311676025	2.730483055114746	3.4167232513427734	3.0755512714385986	4.734902381896973	3.6482834815979004	2.9988183975219727	3.060375690460205	3.6359105110168457	2.741968870162964	2.8154964447021484	2.7147202491760254	3.4610393047332764	1.8838834762573242	2.867015838623047	n/a	2.9183247089385986	2.204573392868042	0.9499066472053528	1.9311151504516602	2.0820729732513428	2.049827814102173	3.5030055046081543	3.433265447616577	2.5794200897216797	2.2732977867126465	2.115330696105957	2.2151529788970947	2.3353939056396484	2.1634907722473145	1.5839297771453857	2.7957119941711426	2.143066644668579	2.1403748989105225	3.0945839881896973	2.848111391067505	1.417579174041748	1.6264045238494873	1.5618568658828735	1.4727442264556885	4.1075520515441895	2.4843251705169678	2.946605682373047	3.0659661293029785	2.754544973373413	1.4667268991470337	2.292045831680298	n/a	3.431501626968384	4.148963928222656	4.1072187423706055	3.2477848529815674	2.609459161758423	2.8636491298675537	4.458102703094482	4.065610408782959	3.4925169944763184	3.843715190887451	3.0292434692382812	2.1525752544403076	3.805342674255371	3.3456485271453857	3.2404091358184814	2.5833380222320557	1.9642879962921143	2.9287970066070557	2.990431785583496
