DMN_LABEL_1	Vis_LABEL_2	FP_LABEL_3	Aud_LABEL_4	Tpole_LABEL_5	PMN_LABEL_6	PON_LABEL_7	MTL_LABEL_8	PON_LABEL_9	CO_LABEL_10	Sal_LABEL_11	CO_LABEL_12	SMd_LABEL_13	SMl_LABEL_14	DAN_LABEL_15	DMN_LABEL_16	CO_LABEL_17	DMN_LABEL_18	VAN_LABEL_19	CO_LABEL_20	CO_LABEL_21	Sal_LABEL_22	DAN_LABEL_23	PMN_LABEL_24	DAN_LABEL_25	DMN_LABEL_26	DMN_LABEL_27	DMN_LABEL_28	Vis_LABEL_29	FP_LABEL_30	Aud_LABEL_31	Tpole_LABEL_32	PMN_LABEL_33	PON_LABEL_34	MTL_LABEL_35	CO_LABEL_36	Sal_LABEL_37	CO_LABEL_38	SMd_LABEL_39	SMl_LABEL_40	DAN_LABEL_41	CO_LABEL_42	VAN_LABEL_43	CO_LABEL_44	CO_LABEL_45	Sal_LABEL_46	DAN_LABEL_47	PMN_LABEL_48	DAN_LABEL_49	DMN_LABEL_50	FP_LABEL_51	DMN_LABEL_52	DMN_LABEL_53	PON_LABEL_54	DMN_LABEL_55	Tpole_LABEL_56	Tpole_LABEL_57	Sal_LABEL_58	Sal_LABEL_59	SMd_LABEL_60	DAN_LABEL_61	FP_LABEL_62	DMN_LABEL_63	FP_LABEL_64	FP_LABEL_65	SMd_LABEL_66	SMl_LABEL_67	SMd_LABEL_68	DMN_LABEL_69	DAN_LABEL_70	DMN_LABEL_71	FP_LABEL_72	SMd_LABEL_73	SMl_LABEL_74	MTL_LABEL_75	MTL_LABEL_76	CO_LABEL_77	CO_LABEL_78	Vis_LABEL_79	Vis_LABEL_80
3.221477746963501	2.752426862716675	4.50738000869751	2.790710926055908	2.188771963119507	2.737154960632324	3.385737419128418	n/a	1.7185872793197632	2.1755917072296143	2.3401501178741455	2.189718723297119	2.512273073196411	3.7276675701141357	3.229172945022583	5.541107654571533	4.593157768249512	2.676990270614624	3.6529109477996826	2.127272367477417	2.8076744079589844	2.695333480834961	3.8467838764190674	6.347548961639404	4.657198429107666	5.190272808074951	3.2605788707733154	2.8364694118499756	3.050407886505127	5.526699542999268	3.240921974182129	1.9289411306381226	2.7502472400665283	2.8321573734283447	n/a	2.408364772796631	2.794459581375122	2.620007038116455	2.9119832515716553	4.624874591827393	3.4863762855529785	5.912698745727539	2.81301212310791	2.5864546298980713	3.222933769226074	3.097851037979126	4.295766353607178	6.223623275756836	4.265341758728027	6.816302299499512	6.068058967590332	4.720417022705078	2.9166438579559326	1.8555413484573364	4.345966815948486	3.614851713180542	3.983297348022461	3.9835972785949707	3.762260675430298	2.8167665004730225	2.6853508949279785	3.056671142578125	4.208575248718262	3.0440571308135986	4.326162338256836	2.7754952907562256	2.987905502319336	2.868365526199341	3.5130348205566406	3.030137300491333	4.162449359893799	3.3082642555236816	3.252558708190918	3.3067610263824463	3.186105966567993	3.4369289875030518	3.6390421390533447	3.580578327178955	2.949366331100464	3.366878032684326
